"Tue, Nov 2, 1999","Box Score","Orlando Magic",86,"Charlotte Hornets",100,,
"Tue, Nov 2, 1999","Box Score","Golden State Warriors",96,"Dallas Mavericks",108,,
"Tue, Nov 2, 1999","Box Score","Phoenix Suns",102,"Denver Nuggets",107,OT,
"Tue, Nov 2, 1999","Box Score","Milwaukee Bucks",98,"Houston Rockets",93,,
"Tue, Nov 2, 1999","Box Score","Seattle SuperSonics",104,"Los Angeles Clippers",92,,
"Tue, Nov 2, 1999","Box Score","Detroit Pistons",122,"Miami Heat",128,2OT,
"Tue, Nov 2, 1999","Box Score","Indiana Pacers",119,"New Jersey Nets",112,,
"Tue, Nov 2, 1999","Box Score","Cleveland Cavaliers",84,"New York Knicks",92,,
"Tue, Nov 2, 1999","Box Score","Philadelphia 76ers",76,"San Antonio Spurs",89,,
"Tue, Nov 2, 1999","Box Score","Boston Celtics",103,"Toronto Raptors",90,,
"Tue, Nov 2, 1999","Box Score","Los Angeles Lakers",91,"Utah Jazz",84,,
"Tue, Nov 2, 1999","Box Score","Portland Trail Blazers",106,"Vancouver Grizzlies",86,,
"Tue, Nov 2, 1999","Box Score","Atlanta Hawks",87,"Washington Wizards",94,,
"Wed, Nov 3, 1999","Box Score","Washington Wizards",101,"Boston Celtics",112,,
"Wed, Nov 3, 1999","Box Score","New York Knicks",84,"Chicago Bulls",74,,
"Wed, Nov 3, 1999","Box Score","New Jersey Nets",90,"Cleveland Cavaliers",97,,
"Wed, Nov 3, 1999","Box Score","Vancouver Grizzlies",88,"Los Angeles Lakers",103,,
"Wed, Nov 3, 1999","Box Score","Detroit Pistons",94,"Orlando Magic",103,,
"Wed, Nov 3, 1999","Box Score","Los Angeles Clippers",98,"Portland Trail Blazers",121,,
"Thu, Nov 4, 1999","Box Score","Milwaukee Bucks",119,"Atlanta Hawks",109,,
"Thu, Nov 4, 1999","Box Score","Indiana Pacers",89,"Charlotte Hornets",98,,
"Thu, Nov 4, 1999","Box Score","Philadelphia 76ers",80,"Phoenix Suns",84,,
"Thu, Nov 4, 1999","Box Score","Golden State Warriors",81,"San Antonio Spurs",104,,
"Thu, Nov 4, 1999","Box Score","Dallas Mavericks",96,"Seattle SuperSonics",106,,
"Thu, Nov 4, 1999","Box Score","Miami Heat",86,"Toronto Raptors",97,,
"Thu, Nov 4, 1999","Box Score","Houston Rockets",82,"Utah Jazz",98,,
"Fri, Nov 5, 1999","Box Score","Charlotte Hornets",100,"Boston Celtics",103,,
"Fri, Nov 5, 1999","Box Score","Miami Heat",105,"Chicago Bulls",87,,
