"Wed, Nov 8, 2000","Box Score","Milwaukee Bucks",97,"Indiana Pacers",108,,
"Wed, Nov 8, 2000","Box Score","Utah Jazz",93,"Los Angeles Clippers",87,OT,
"Wed, Nov 8, 2000","Box Score","Seattle SuperSonics",81,"Miami Heat",87,,
"Wed, Nov 8, 2000","Box Score","Cleveland Cavaliers",99,"New York Knicks",97,,
"Wed, Nov 8, 2000","Box Score","Charlotte Hornets",96,"Orlando Magic",90,,
"Wed, Nov 8, 2000","Box Score","Detroit Pistons",94,"Philadelphia 76ers",103,,
"Wed, Nov 8, 2000","Box Score","Golden State Warriors",84,"Sacramento Kings",115,,
"Wed, Nov 8, 2000","Box Score","Los Angeles Lakers",81,"San Antonio Spurs",91,,
"Wed, Nov 8, 2000","Box Score","New Jersey Nets",102,"Washington Wizards",86,,
"Thu, Nov 9, 2000","Box Score","Seattle SuperSonics",102,"Charlotte Hornets",94,,
"Thu, Nov 9, 2000","Box Score","Orlando Magic",90,"Chicago Bulls",95,,
"Thu, Nov 9, 2000","Box Score","Vancouver Grizzlies",78,"Houston Rockets",85,,
"Thu, Nov 9, 2000","Box Score","Philadelphia 76ers",84,"Minnesota Timberwolves",82,,
"Thu, Nov 9, 2000","Box Score","Detroit Pistons",108,"New Jersey Nets",94,,
"Thu, Nov 9, 2000","Box Score","Atlanta Hawks",79,"Phoenix Suns",88,,
"Thu, Nov 9, 2000","Box Score","Denver Nuggets",91,"Portland Trail Blazers",107,,
"Fri, Nov 10, 2000","Box Score","New York Knicks",103,"Boston Celtics",101,OT,
"Fri, Nov 10, 2000","Box Score","San Antonio Spurs",77,"Dallas Mavericks",79,,
"Fri, Nov 10, 2000","Box Score","Sacramento Kings",114,"Golden State Warriors",107,OT,
"Fri, Nov 10, 2000","Box Score","Atlanta Hawks",106,"Los Angeles Clippers",115,,
"Fri, Nov 10, 2000","Box Score","Cleveland Cavaliers",88,"Toronto Raptors",115,,
"Fri, Nov 10, 2000","Box Score","Miami Heat",87,"Utah Jazz",80,,
"Fri, Nov 10, 2000","Box Score","Indiana Pacers",86,"Washington Wizards",74,,
"Sat, Nov 11, 2000","Box Score","Toronto Raptors",98,"Chicago Bulls",75,,
"Sat, Nov 11, 2000","Box Score","Washington Wizards",73,"Cleveland Cavaliers",86,,
"Sat, Nov 11, 2000","Box Score","Detroit Pistons",84,"Indiana Pacers",94,,
"Sat, Nov 11, 2000","Box Score","Minnesota Timberwolves",103,"Milwaukee Bucks",92,,
"Sat, Nov 11, 2000","Box Score","Seattle SuperSonics",91,"New Jersey Nets",126,,
"Sat, Nov 11, 2000","Box Score","Charlotte Hornets",67,"New York Knicks",81,,
"Sat, Nov 11, 2000","Box Score","Boston Celtics",83,"Philadelphia 76ers",85,,
"Sat, Nov 11, 2000","Box Score","Miami Heat",82,"Phoenix Suns",84,,
"Sat, Nov 11, 2000","Box Score","Houston Rockets",88,"Portland Trail Blazers",111,,
"Sat, Nov 11, 2000","Box Score","Vancouver Grizzlies",78,"San Antonio Spurs",91,,
"Sun, Nov 12, 2000","Box Score","Los Angeles Clippers",79,"Denver Nuggets",95,,
"Sun, Nov 12, 2000","Box Score","Seattle SuperSonics",92,"Detroit Pistons",101,,
"Sun, Nov 12, 2000","Box Score","Orlando Magic",105,"Golden State Warriors",99,OT,
"Sun, Nov 12, 2000","Box Score","Houston Rockets",99,"Los Angeles Lakers",105,,
"Sun, Nov 12, 2000","Box Score","Dallas Mavericks",84,"Sacramento Kings",109,,
"Mon, Nov 13, 2000","Box Score","Dallas Mavericks",90,"Los Angeles Clippers",76,,
"Mon, Nov 13, 2000","Box Score","Portland Trail Blazers",94,"New Jersey Nets",82,,
"Tue, Nov 14, 2000","Box Score","Portland Trail Blazers",97,"Atlanta Hawks",99,,
"Tue, Nov 14, 2000","Box Score","Golden State Warriors",86,"Cleveland Cavaliers",96,,
"Tue, Nov 14, 2000","Box Score","Chicago Bulls",83,"Houston Rockets",110,,
"Tue, Nov 14, 2000","Box Score","Denver Nuggets",103,"Los Angeles Lakers",119,,
"Tue, Nov 14, 2000","Box Score","Charlotte Hornets",86,"Miami Heat",89,OT,
"Tue, Nov 14, 2000","Box Score","Orlando Magic",82,"Sacramento Kings",96,,
"Tue, Nov 14, 2000","Box Score","Utah Jazz",79,"San Antonio Spurs",86,,
"Tue, Nov 14, 2000","Box Score","New York Knicks",75,"Seattle SuperSonics",96,,
"Wed, Nov 15, 2000","Box Score","Washington Wizards",109,"Boston Celtics",116,,
"Wed, Nov 15, 2000","Box Score","Indiana Pacers",92,"Detroit Pistons",88,,
"Wed, Nov 15, 2000","Box Score","New York Knicks",74,"Los Angeles Clippers",78,,
"Wed, Nov 15, 2000","Box Score","Atlanta Hawks",74,"Milwaukee Bucks",84,,
"Wed, Nov 15, 2000","Box Score","Golden State Warriors",90,"Minnesota Timberwolves",92,,
"Wed, Nov 15, 2000","Box Score","Miami Heat",91,"New Jersey Nets",93,,
"Wed, Nov 15, 2000","Box Score","Cleveland Cavaliers",98,"Philadelphia 76ers",107,,
"Wed, Nov 15, 2000","Box Score","Dallas Mavericks",78,"Phoenix Suns",99,,
"Thu, Nov 16, 2000","Box Score","Chicago Bulls",85,"Denver Nuggets",89,,
"Thu, Nov 16, 2000","Box Score","Charlotte Hornets",80,"Houston Rockets",84,,
"Thu, Nov 16, 2000","Box Score","Los Angeles Lakers",112,"Sacramento Kings",110,OT,
"Thu, Nov 16, 2000","Box Score","Portland Trail Blazers",86,"Toronto Raptors",80,,
"Thu, Nov 16, 2000","Box Score","Orlando Magic",84,"Utah Jazz",99,,
"Thu, Nov 16, 2000","Box Score","Los Angeles Clippers",76,"Vancouver Grizzlies",72,,
"Thu, Nov 16, 2000","Box Score","San Antonio Spurs",99,"Washington Wizards",95,,
"Fri, Nov 17, 2000","Box Score","Atlanta Hawks",99,"Boston Celtics",106,,
"Fri, Nov 17, 2000","Box Score","Detroit Pistons",96,"Charlotte Hornets",89,,
"Fri, Nov 17, 2000","Box Score","Golden State Warriors",92,"Indiana Pacers",90,,
"Fri, Nov 17, 2000","Box Score","Cleveland Cavaliers",76,"Milwaukee Bucks",89,,
"Fri, Nov 17, 2000","Box Score","San Antonio Spurs",94,"Minnesota Timberwolves",99,OT,
"Fri, Nov 17, 2000","Box Score","Miami Heat",73,"Philadelphia 76ers",94,,
"Fri, Nov 17, 2000","Box Score","New York Knicks",90,"Phoenix Suns",85,,
"Fri, Nov 17, 2000","Box Score","Dallas Mavericks",99,"Seattle SuperSonics",95,,
"Sat, Nov 18, 2000","Box Score","Minnesota Timberwolves",94,"Atlanta Hawks",84,,
"Sat, Nov 18, 2000","Box Score","Los Angeles Lakers",86,"Denver Nuggets",87,,
"Sat, Nov 18, 2000","Box Score","Phoenix Suns",89,"Houston Rockets",94,,
"Sat, Nov 18, 2000","Box Score","Seattle SuperSonics",86,"Los Angeles Clippers",83,,
"Sat, Nov 18, 2000","Box Score","Portland Trail Blazers",80,"Miami Heat",86,,
"Sat, Nov 18, 2000","Box Score","Indiana Pacers",92,"New Jersey Nets",97,,
"Sat, Nov 18, 2000","Box Score","Milwaukee Bucks",102,"Toronto Raptors",111,,
"Sat, Nov 18, 2000","Box Score","Chicago Bulls",64,"Utah Jazz",109,,
"Sat, Nov 18, 2000","Box Score","Dallas Mavericks",91,"Vancouver Grizzlies",88,,
"Sat, Nov 18, 2000","Box Score","Boston Celtics",89,"Washington Wizards",109,,
"Sun, Nov 19, 2000","Box Score","Charlotte Hornets",105,"Detroit Pistons",96,,
"Sun, Nov 19, 2000","Box Score","Chicago Bulls",96,"Los Angeles Lakers",104,,
"Sun, Nov 19, 2000","Box Score","Golden State Warriors",71,"New York Knicks",88,,
"Sun, Nov 19, 2000","Box Score","Portland Trail Blazers",110,"Orlando Magic",102,OT,
"Mon, Nov 20, 2000","Box Score","Philadelphia 76ers",114,"Boston Celtics",90,,
"Mon, Nov 20, 2000","Box Score","New Jersey Nets",86,"Los Angeles Clippers",85,,
"Mon, Nov 20, 2000","Box Score","Charlotte Hornets",100,"Toronto Raptors",64,,
"Mon, Nov 20, 2000","Box Score","Dallas Mavericks",107,"Utah Jazz",98,,
"Mon, Nov 20, 2000","Box Score","Denver Nuggets",95,"Vancouver Grizzlies",92,,
"Tue, Nov 21, 2000","Box Score","Detroit Pistons",98,"Cleveland Cavaliers",117,,
"Tue, Nov 21, 2000","Box Score","Seattle SuperSonics",116,"Dallas Mavericks",110,,
"Tue, Nov 21, 2000","Box Score","Chicago Bulls",77,"Golden State Warriors",89,,
"Tue, Nov 21, 2000","Box Score","Houston Rockets",101,"Indiana Pacers",89,,
"Tue, Nov 21, 2000","Box Score","New York Knicks",85,"Orlando Magic",84,,
"Tue, Nov 21, 2000","Box Score","Portland Trail Blazers",104,"Washington Wizards",94,,
"Wed, Nov 22, 2000","Box Score","New York Knicks",74,"Atlanta Hawks",78,,
"Wed, Nov 22, 2000","Box Score","Houston Rockets",81,"Boston Celtics",96,,
"Wed, Nov 22, 2000","Box Score","Philadelphia 76ers",73,"Charlotte Hornets",88,,
"Wed, Nov 22, 2000","Box Score","Golden State Warriors",91,"Los Angeles Lakers",111,,
"Wed, Nov 22, 2000","Box Score","Cleveland Cavaliers",86,"Miami Heat",67,,
"Wed, Nov 22, 2000","Box Score","Portland Trail Blazers",93,"Milwaukee Bucks",84,,
"Wed, Nov 22, 2000","Box Score","Vancouver Grizzlies",100,"Minnesota Timberwolves",101,,
"Wed, Nov 22, 2000","Box Score","New Jersey Nets",85,"Phoenix Suns",97,,
"Wed, Nov 22, 2000","Box Score","Chicago Bulls",71,"Sacramento Kings",100,,
"Wed, Nov 22, 2000","Box Score","Seattle SuperSonics",85,"San Antonio Spurs",112,,
"Wed, Nov 22, 2000","Box Score","Denver Nuggets",78,"Utah Jazz",116,,
"Thu, Nov 23, 2000","Box Score","Toronto Raptors",111,"Indiana Pacers",91,,
"Fri, Nov 24, 2000","Box Score","Philadelphia 76ers",76,"Atlanta Hawks",67,,
"Fri, Nov 24, 2000","Box Score","Orlando Magic",98,"Boston Celtics",103,OT,
"Fri, Nov 24, 2000","Box Score","Miami Heat",80,"Cleveland Cavaliers",85,,
"Fri, Nov 24, 2000","Box Score","San Antonio Spurs",92,"Denver Nuggets",102,,
"Fri, Nov 24, 2000","Box Score","Vancouver Grizzlies",96,"Detroit Pistons",118,,
"Fri, Nov 24, 2000","Box Score","Washington Wizards",87,"Indiana Pacers",99,,
"Fri, Nov 24, 2000","Box Score","Minnesota Timberwolves",108,"Los Angeles Lakers",115,,
"Fri, Nov 24, 2000","Box Score","Charlotte Hornets",106,"Milwaukee Bucks",90,,
"Fri, Nov 24, 2000","Box Score","Golden State Warriors",74,"Phoenix Suns",80,,
"Fri, Nov 24, 2000","Box Score","Los Angeles Clippers",81,"Seattle SuperSonics",98,,
"Fri, Nov 24, 2000","Box Score","New Jersey Nets",85,"Utah Jazz",97,,
"Sat, Nov 25, 2000","Box Score","Cleveland Cavaliers",98,"Charlotte Hornets",109,,
"Sat, Nov 25, 2000","Box Score","Denver Nuggets",84,"Dallas Mavericks",108,,
"Sat, Nov 25, 2000","Box Score","Minnesota Timberwolves",93,"Golden State Warriors",114,,
"Sat, Nov 25, 2000","Box Score","Phoenix Suns",95,"Los Angeles Clippers",89,OT,
"Sat, Nov 25, 2000","Box Score","Houston Rockets",91,"Miami Heat",80,,
"Sat, Nov 25, 2000","Box Score","Toronto Raptors",79,"New York Knicks",75,,
"Sat, Nov 25, 2000","Box Score","Atlanta Hawks",92,"Orlando Magic",114,,
"Sat, Nov 25, 2000","Box Score","New Jersey Nets",84,"Portland Trail Blazers",86,,
"Sat, Nov 25, 2000","Box Score","Seattle SuperSonics",101,"Sacramento Kings",125,,
"Sat, Nov 25, 2000","Box Score","Philadelphia 76ers",76,"San Antonio Spurs",96,,
"Sat, Nov 25, 2000","Box Score","Milwaukee Bucks",100,"Washington Wizards",107,,
"Sun, Nov 26, 2000","Box Score","Vancouver Grizzlies",98,"Boston Celtics",87,,
"Sun, Nov 26, 2000","Box Score","Utah Jazz",94,"Detroit Pistons",79,,
"Sun, Nov 26, 2000","Box Score","Chicago Bulls",89,"Toronto Raptors",101,,
"Mon, Nov 27, 2000","Box Score","Los Angeles Lakers",98,"Los Angeles Clippers",83,,
"Mon, Nov 27, 2000","Box Score","Vancouver Grizzlies",72,"New York Knicks",97,,
"Mon, Nov 27, 2000","Box Score","Milwaukee Bucks",104,"Orlando Magic",95,,
"Tue, Nov 28, 2000","Box Score","Minnesota Timberwolves",96,"Chicago Bulls",76,,
"Tue, Nov 28, 2000","Box Score","Boston Celtics",87,"Cleveland Cavaliers",72,,
"Tue, Nov 28, 2000","Box Score","Toronto Raptors",93,"Dallas Mavericks",107,,
"Tue, Nov 28, 2000","Box Score","Sacramento Kings",88,"Houston Rockets",81,,
"Tue, Nov 28, 2000","Box Score","Indiana Pacers",107,"Los Angeles Lakers",124,,
"Tue, Nov 28, 2000","Box Score","Milwaukee Bucks",102,"Miami Heat",101,,
"Tue, Nov 28, 2000","Box Score","Utah Jazz",98,"New Jersey Nets",92,,
"Tue, Nov 28, 2000","Box Score","Seattle SuperSonics",105,"Portland Trail Blazers",93,,
"Tue, Nov 28, 2000","Box Score","Atlanta Hawks",102,"Washington Wizards",75,,
"Wed, Nov 29, 2000","Box Score","Toronto Raptors",79,"Charlotte Hornets",103,,
"Wed, Nov 29, 2000","Box Score","New Jersey Nets",76,"Detroit Pistons",97,,
"Wed, Nov 29, 2000","Box Score","Golden State Warriors",83,"Los Angeles Clippers",106,,
"Wed, Nov 29, 2000","Box Score","Denver Nuggets",107,"Minnesota Timberwolves",100,,
"Wed, Nov 29, 2000","Box Score","Miami Heat",84,"New York Knicks",81,,
"Wed, Nov 29, 2000","Box Score","Utah Jazz",88,"Orlando Magic",86,,
"Wed, Nov 29, 2000","Box Score","Washington Wizards",87,"Philadelphia 76ers",93,,
"Wed, Nov 29, 2000","Box Score","Sacramento Kings",79,"San Antonio Spurs",82,,
"Wed, Nov 29, 2000","Box Score","Phoenix Suns",106,"Vancouver Grizzlies",109,2OT,
"Thu, Nov 30, 2000","Box Score","Chicago Bulls",91,"Atlanta Hawks",82,,
"Thu, Nov 30, 2000","Box Score","Houston Rockets",109,"Denver Nuggets",105,OT,
"Thu, Nov 30, 2000","Box Score","Indiana Pacers",95,"Golden State Warriors",99,,
"Thu, Nov 30, 2000","Box Score","Boston Celtics",97,"Milwaukee Bucks",108,,
"Thu, Nov 30, 2000","Box Score","Dallas Mavericks",84,"Portland Trail Blazers",95,,
"Thu, Nov 30, 2000","Box Score","Los Angeles Lakers",88,"Seattle SuperSonics",121,,
"Fri, Dec 1, 2000","Box Score","Minnesota Timberwolves",102,"Boston Celtics",98,,
"Fri, Dec 1, 2000","Box Score","New York Knicks",91,"Chicago Bulls",86,,
"Fri, Dec 1, 2000","Box Score","Cleveland Cavaliers",93,"Detroit Pistons",103,,
"Fri, Dec 1, 2000","Box Score","San Antonio Spurs",100,"Los Angeles Lakers",109,,
"Fri, Dec 1, 2000","Box Score","Utah Jazz",94,"Miami Heat",92,,
"Fri, Dec 1, 2000","Box Score","New Jersey Nets",80,"Orlando Magic",83,,
"Fri, Dec 1, 2000","Box Score","Charlotte Hornets",74,"Philadelphia 76ers",95,,
"Fri, Dec 1, 2000","Box Score","Phoenix Suns",98,"Sacramento Kings",105,,
"Fri, Dec 1, 2000","Box Score","Los Angeles Clippers",95,"Toronto Raptors",104,OT,
"Fri, Dec 1, 2000","Box Score","Indiana Pacers",86,"Vancouver Grizzlies",76,OT,
"Sat, Dec 2, 2000","Box Score","Milwaukee Bucks",94,"Atlanta Hawks",101,,
"Sat, Dec 2, 2000","Box Score","Utah Jazz",89,"Charlotte Hornets",94,,
"Sat, Dec 2, 2000","Box Score","Philadelphia 76ers",112,"Cleveland Cavaliers",78,,
"Sat, Dec 2, 2000","Box Score","Seattle SuperSonics",92,"Denver Nuggets",103,,
"Sat, Dec 2, 2000","Box Score","Dallas Mavericks",97,"Golden State Warriors",78,,
"Sat, Dec 2, 2000","Box Score","Portland Trail Blazers",96,"Houston Rockets",85,,
"Sat, Dec 2, 2000","Box Score","Orlando Magic",95,"New Jersey Nets",74,,
"Sat, Dec 2, 2000","Box Score","Minnesota Timberwolves",90,"New York Knicks",100,,
"Sat, Dec 2, 2000","Box Score","Miami Heat",93,"Washington Wizards",90,,
"Sun, Dec 3, 2000","Box Score","Los Angeles Clippers",87,"Boston Celtics",96,,
"Sun, Dec 3, 2000","Box Score","Washington Wizards",87,"Detroit Pistons",93,,
"Sun, Dec 3, 2000","Box Score","Dallas Mavericks",97,"Los Angeles Lakers",99,,
"Sun, Dec 3, 2000","Box Score","Indiana Pacers",80,"Milwaukee Bucks",92,,
"Sun, Dec 3, 2000","Box Score","Portland Trail Blazers",79,"Phoenix Suns",84,,
"Sun, Dec 3, 2000","Box Score","Golden State Warriors",102,"Seattle SuperSonics",118,,
"Sun, Dec 3, 2000","Box Score","San Antonio Spurs",97,"Vancouver Grizzlies",79,,
"Mon, Dec 4, 2000","Box Score","Philadelphia 76ers",98,"Denver Nuggets",105,,
"Mon, Dec 4, 2000","Box Score","Los Angeles Clippers",78,"New York Knicks",106,,
"Tue, Dec 5, 2000","Box Score","Miami Heat",100,"Atlanta Hawks",92,,
"Tue, Dec 5, 2000","Box Score","Charlotte Hornets",66,"Cleveland Cavaliers",71,,
"Tue, Dec 5, 2000","Box Score","Dallas Mavericks",102,"Houston Rockets",109,,
"Tue, Dec 5, 2000","Box Score","New Jersey Nets",64,"Indiana Pacers",88,,
"Tue, Dec 5, 2000","Box Score","Philadelphia 76ers",85,"Los Angeles Lakers",96,,
"Tue, Dec 5, 2000","Box Score","Chicago Bulls",90,"Minnesota Timberwolves",100,,
"Tue, Dec 5, 2000","Box Score","Boston Celtics",98,"Orlando Magic",101,,
"Tue, Dec 5, 2000","Box Score","San Antonio Spurs",75,"Sacramento Kings",81,,
"Tue, Dec 5, 2000","Box Score","Toronto Raptors",84,"Utah Jazz",98,,
"Tue, Dec 5, 2000","Box Score","Detroit Pistons",83,"Vancouver Grizzlies",91,,
"Wed, Dec 6, 2000","Box Score","Indiana Pacers",88,"Charlotte Hornets",91,,
"Wed, Dec 6, 2000","Box Score","Cleveland Cavaliers",92,"Chicago Bulls",88,,
"Wed, Dec 6, 2000","Box Score","New York Knicks",85,"Dallas Mavericks",94,,
"Wed, Dec 6, 2000","Box Score","Los Angeles Lakers",122,"Golden State Warriors",125,OT,
"Wed, Dec 6, 2000","Box Score","Denver Nuggets",78,"Miami Heat",95,,
"Wed, Dec 6, 2000","Box Score","Milwaukee Bucks",109,"New Jersey Nets",87,,
"Wed, Dec 6, 2000","Box Score","Toronto Raptors",88,"Portland Trail Blazers",95,,
"Wed, Dec 6, 2000","Box Score","Detroit Pistons",112,"Seattle SuperSonics",99,,
"Wed, Dec 6, 2000","Box Score","Los Angeles Clippers",93,"Washington Wizards",88,,
"Thu, Dec 7, 2000","Box Score","Phoenix Suns",104,"Milwaukee Bucks",96,,
"Thu, Dec 7, 2000","Box Score","Washington Wizards",88,"Minnesota Timberwolves",105,,
"Thu, Dec 7, 2000","Box Score","Denver Nuggets",93,"Orlando Magic",103,,
"Thu, Dec 7, 2000","Box Score","New York Knicks",86,"San Antonio Spurs",83,,
"Thu, Dec 7, 2000","Box Score","Vancouver Grizzlies",87,"Utah Jazz",98,,
"Fri, Dec 8, 2000","Box Score","Indiana Pacers",104,"Boston Celtics",91,,
"Fri, Dec 8, 2000","Box Score","Los Angeles Clippers",87,"Charlotte Hornets",92,,
"Fri, Dec 8, 2000","Box Score","Chicago Bulls",86,"Dallas Mavericks",105,,
"Fri, Dec 8, 2000","Box Score","Toronto Raptors",108,"Golden State Warriors",92,,
"Fri, Dec 8, 2000","Box Score","Seattle SuperSonics",103,"Los Angeles Lakers",95,,
"Fri, Dec 8, 2000","Box Score","Atlanta Hawks",76,"Miami Heat",80,,
"Fri, Dec 8, 2000","Box Score","Phoenix Suns",84,"New Jersey Nets",86,,
"Fri, Dec 8, 2000","Box Score","Philadelphia 76ers",107,"Portland Trail Blazers",94,,
"Fri, Dec 8, 2000","Box Score","Houston Rockets",98,"Sacramento Kings",111,,
"Sat, Dec 9, 2000","Box Score","Atlanta Hawks",90,"Cleveland Cavaliers",97,,
"Sat, Dec 9, 2000","Box Score","Charlotte Hornets",96,"Indiana Pacers",99,OT,
"Sat, Dec 9, 2000","Box Score","Washington Wizards",91,"Milwaukee Bucks",99,,
"Sat, Dec 9, 2000","Box Score","Los Angeles Clippers",73,"Minnesota Timberwolves",85,,
"Sat, Dec 9, 2000","Box Score","Denver Nuggets",88,"New York Knicks",96,,
"Sat, Dec 9, 2000","Box Score","Detroit Pistons",83,"Portland Trail Blazers",114,,
"Sat, Dec 9, 2000","Box Score","Chicago Bulls",81,"San Antonio Spurs",105,,
"Sat, Dec 9, 2000","Box Score","Houston Rockets",111,"Seattle SuperSonics",104,,
"Sat, Dec 9, 2000","Box Score","Golden State Warriors",114,"Utah Jazz",125,,
"Sat, Dec 9, 2000","Box Score","Philadelphia 76ers",83,"Vancouver Grizzlies",79,,
"Sun, Dec 10, 2000","Box Score","Denver Nuggets",102,"Boston Celtics",104,OT,
"Sun, Dec 10, 2000","Box Score","Detroit Pistons",88,"Los Angeles Lakers",112,,
"Sun, Dec 10, 2000","Box Score","Dallas Mavericks",99,"New Jersey Nets",73,,
"Sun, Dec 10, 2000","Box Score","Miami Heat",97,"Sacramento Kings",101,,
"Sun, Dec 10, 2000","Box Score","Phoenix Suns",95,"Toronto Raptors",87,,
"Mon, Dec 11, 2000","Box Score","Phoenix Suns",86,"Chicago Bulls",80,,
"Mon, Dec 11, 2000","Box Score","Orlando Magic",80,"Los Angeles Clippers",92,,
"Mon, Dec 11, 2000","Box Score","Minnesota Timberwolves",96,"Philadelphia 76ers",91,OT,
"Mon, Dec 11, 2000","Box Score","San Antonio Spurs",91,"Utah Jazz",83,,
