"Tue, Oct 30, 2001","Box Score","Boston Celtics",108,"Cleveland Cavaliers",89,,
"Tue, Oct 30, 2001","Box Score","Detroit Pistons",87,"Dallas Mavericks",94,,
"Tue, Oct 30, 2001","Box Score","Atlanta Hawks",84,"Houston Rockets",89,OT,
"Tue, Oct 30, 2001","Box Score","Portland Trail Blazers",87,"Los Angeles Lakers",98,,
"Tue, Oct 30, 2001","Box Score","Philadelphia 76ers",74,"Minnesota Timberwolves",83,,
"Tue, Oct 30, 2001","Box Score","Indiana Pacers",97,"New Jersey Nets",103,,
"Tue, Oct 30, 2001","Box Score","Washington Wizards",91,"New York Knicks",93,,
"Tue, Oct 30, 2001","Box Score","Toronto Raptors",85,"Orlando Magic",114,,
"Tue, Oct 30, 2001","Box Score","Denver Nuggets",99,"Phoenix Suns",96,,
"Tue, Oct 30, 2001","Box Score","Seattle SuperSonics",95,"Sacramento Kings",101,,
"Tue, Oct 30, 2001","Box Score","Los Angeles Clippers",98,"San Antonio Spurs",109,,
"Tue, Oct 30, 2001","Box Score","Milwaukee Bucks",119,"Utah Jazz",112,OT,
"Wed, Oct 31, 2001","Box Score","New Jersey Nets",95,"Boston Celtics",92,,
"Wed, Oct 31, 2001","Box Score","Cleveland Cavaliers",94,"Charlotte Hornets",100,,
"Wed, Oct 31, 2001","Box Score","Indiana Pacers",98,"Chicago Bulls",73,,
"Wed, Oct 31, 2001","Box Score","Toronto Raptors",92,"Miami Heat",97,,
"Wed, Oct 31, 2001","Box Score","Golden State Warriors",87,"Portland Trail Blazers",92,,
"Thu, Nov 1, 2001","Box Score","Washington Wizards",98,"Atlanta Hawks",88,,
"Thu, Nov 1, 2001","Box Score","Milwaukee Bucks",102,"Denver Nuggets",101,,
"Thu, Nov 1, 2001","Box Score","Phoenix Suns",107,"Golden State Warriors",101,,
"Thu, Nov 1, 2001","Box Score","Los Angeles Clippers",92,"Houston Rockets",98,OT,
"Thu, Nov 1, 2001","Box Score","Detroit Pistons",90,"Memphis Grizzlies",80,,
"Thu, Nov 1, 2001","Box Score","Dallas Mavericks",99,"Philadelphia 76ers",92,,
"Thu, Nov 1, 2001","Box Score","San Antonio Spurs",108,"Seattle SuperSonics",114,,
"Thu, Nov 1, 2001","Box Score","Los Angeles Lakers",105,"Utah Jazz",101,,
"Fri, Nov 2, 2001","Box Score","Chicago Bulls",82,"Boston Celtics",96,,
"Fri, Nov 2, 2001","Box Score","New York Knicks",93,"Charlotte Hornets",97,,
"Fri, Nov 2, 2001","Box Score","New Jersey Nets",88,"Detroit Pistons",102,,
"Fri, Nov 2, 2001","Box Score","Orlando Magic",107,"Indiana Pacers",117,,
"Fri, Nov 2, 2001","Box Score","Phoenix Suns",94,"Los Angeles Lakers",117,,
"Fri, Nov 2, 2001","Box Score","Cleveland Cavaliers",90,"Miami Heat",83,,
"Fri, Nov 2, 2001","Box Score","Memphis Grizzlies",102,"Minnesota Timberwolves",111,,
"Fri, Nov 2, 2001","Box Score","Dallas Mavericks",92,"Toronto Raptors",109,,
"Sat, Nov 3, 2001","Box Score","Miami Heat",83,"Atlanta Hawks",90,,
"Sat, Nov 3, 2001","Box Score","New York Knicks",79,"Chicago Bulls",84,,
"Sat, Nov 3, 2001","Box Score","Orlando Magic",99,"Cleveland Cavaliers",69,,
"Sat, Nov 3, 2001","Box Score","Sacramento Kings",106,"Denver Nuggets",94,,
"Sat, Nov 3, 2001","Box Score","Minnesota Timberwolves",90,"Houston Rockets",88,,
"Sat, Nov 3, 2001","Box Score","Golden State Warriors",110,"Los Angeles Clippers",108,OT,
"Sat, Nov 3, 2001","Box Score","Boston Celtics",99,"Milwaukee Bucks",105,,
"Sat, Nov 3, 2001","Box Score","Charlotte Hornets",85,"New Jersey Nets",95,,
"Sat, Nov 3, 2001","Box Score","San Antonio Spurs",106,"Portland Trail Blazers",90,,
"Sat, Nov 3, 2001","Box Score","Utah Jazz",91,"Seattle SuperSonics",74,,
"Sat, Nov 3, 2001","Box Score","Philadelphia 76ers",76,"Washington Wizards",90,,
"Sun, Nov 4, 2001","Box Score","Washington Wizards",78,"Detroit Pistons",100,,
"Sun, Nov 4, 2001","Box Score","Portland Trail Blazers",86,"Golden State Warriors",96,,
"Sun, Nov 4, 2001","Box Score","Utah Jazz",96,"Los Angeles Lakers",100,,
"Sun, Nov 4, 2001","Box Score","Dallas Mavericks",94,"Memphis Grizzlies",85,,
"Sun, Nov 4, 2001","Box Score","Houston Rockets",103,"Phoenix Suns",100,,
"Sun, Nov 4, 2001","Box Score","San Antonio Spurs",83,"Sacramento Kings",103,,
"Sun, Nov 4, 2001","Box Score","Indiana Pacers",100,"Toronto Raptors",113,,
"Mon, Nov 5, 2001","Box Score","Atlanta Hawks",86,"Los Angeles Clippers",109,,
"Mon, Nov 5, 2001","Box Score","Seattle SuperSonics",123,"Orlando Magic",119,2OT,
"Tue, Nov 6, 2001","Box Score","Sacramento Kings",115,"Cleveland Cavaliers",99,,
"Tue, Nov 6, 2001","Box Score","Charlotte Hornets",92,"Dallas Mavericks",110,,
"Tue, Nov 6, 2001","Box Score","Denver Nuggets",93,"Houston Rockets",99,,
"Tue, Nov 6, 2001","Box Score","Seattle SuperSonics",85,"Miami Heat",87,OT,
"Tue, Nov 6, 2001","Box Score","New York Knicks",94,"Minnesota Timberwolves",104,,
"Tue, Nov 6, 2001","Box Score","Indiana Pacers",87,"Philadelphia 76ers",77,,
"Tue, Nov 6, 2001","Box Score","Memphis Grizzlies",101,"Phoenix Suns",113,,
"Tue, Nov 6, 2001","Box Score","Utah Jazz",83,"Portland Trail Blazers",101,,
"Tue, Nov 6, 2001","Box Score","Orlando Magic",89,"San Antonio Spurs",104,,
"Wed, Nov 7, 2001","Box Score","Washington Wizards",95,"Boston Celtics",104,,
"Wed, Nov 7, 2001","Box Score","Detroit Pistons",97,"Chicago Bulls",73,,
"Wed, Nov 7, 2001","Box Score","Sacramento Kings",104,"Indiana Pacers",116,,
"Wed, Nov 7, 2001","Box Score","Memphis Grizzlies",92,"Los Angeles Clippers",108,,
"Wed, Nov 7, 2001","Box Score","Cleveland Cavaliers",64,"New York Knicks",82,,
"Wed, Nov 7, 2001","Box Score","Golden State Warriors",92,"Toronto Raptors",109,,
"Wed, Nov 7, 2001","Box Score","Atlanta Hawks",89,"Utah Jazz",96,,
"Thu, Nov 8, 2001","Box Score","San Antonio Spurs",105,"Charlotte Hornets",95,,
"Thu, Nov 8, 2001","Box Score","Denver Nuggets",91,"Dallas Mavericks",105,,
"Thu, Nov 8, 2001","Box Score","Philadelphia 76ers",72,"Houston Rockets",77,,
"Thu, Nov 8, 2001","Box Score","Miami Heat",82,"Milwaukee Bucks",86,,
"Thu, Nov 8, 2001","Box Score","Chicago Bulls",74,"Minnesota Timberwolves",127,,
"Thu, Nov 8, 2001","Box Score","Seattle SuperSonics",94,"New Jersey Nets",106,,
"Thu, Nov 8, 2001","Box Score","Atlanta Hawks",80,"Phoenix Suns",108,,
"Thu, Nov 8, 2001","Box Score","Los Angeles Clippers",101,"Portland Trail Blazers",119,,
"Fri, Nov 9, 2001","Box Score","Seattle SuperSonics",94,"Boston Celtics",104,,
"Fri, Nov 9, 2001","Box Score","Houston Rockets",81,"Denver Nuggets",108,,
"Fri, Nov 9, 2001","Box Score","New York Knicks",95,"Indiana Pacers",103,,
"Fri, Nov 9, 2001","Box Score","Memphis Grizzlies",86,"Los Angeles Lakers",110,,
"Fri, Nov 9, 2001","Box Score","Sacramento Kings",105,"Orlando Magic",115,,
"Fri, Nov 9, 2001","Box Score","Golden State Warriors",109,"Washington Wizards",100,,
"Sat, Nov 10, 2001","Box Score","Charlotte Hornets",89,"Chicago Bulls",85,,
"Sat, Nov 10, 2001","Box Score","Philadelphia 76ers",98,"Dallas Mavericks",91,,
"Sat, Nov 10, 2001","Box Score","Portland Trail Blazers",96,"Indiana Pacers",105,,
"Sat, Nov 10, 2001","Box Score","Phoenix Suns",102,"Los Angeles Clippers",111,,
"Sat, Nov 10, 2001","Box Score","Sacramento Kings",90,"Miami Heat",75,,
"Sat, Nov 10, 2001","Box Score","Minnesota Timberwolves",98,"Milwaukee Bucks",82,,
"Sat, Nov 10, 2001","Box Score","Cleveland Cavaliers",84,"New Jersey Nets",87,,
"Sat, Nov 10, 2001","Box Score","Golden State Warriors",90,"New York Knicks",71,,
"Sat, Nov 10, 2001","Box Score","Atlanta Hawks",88,"San Antonio Spurs",110,,
"Sat, Nov 10, 2001","Box Score","Toronto Raptors",117,"Utah Jazz",96,,
"Sun, Nov 11, 2001","Box Score","Toronto Raptors",85,"Denver Nuggets",96,,
"Sun, Nov 11, 2001","Box Score","Portland Trail Blazers",100,"Detroit Pistons",98,,
"Sun, Nov 11, 2001","Box Score","Orlando Magic",95,"Los Angeles Lakers",108,,
"Sun, Nov 11, 2001","Box Score","Seattle SuperSonics",99,"Washington Wizards",84,,
"Mon, Nov 12, 2001","Box Score","Golden State Warriors",86,"Memphis Grizzlies",79,,
"Mon, Nov 12, 2001","Box Score","Orlando Magic",98,"Utah Jazz",105,,
"Tue, Nov 13, 2001","Box Score","Chicago Bulls",93,"Denver Nuggets",101,,
"Tue, Nov 13, 2001","Box Score","New Jersey Nets",91,"Indiana Pacers",82,,
"Tue, Nov 13, 2001","Box Score","Philadelphia 76ers",82,"Miami Heat",76,,
"Tue, Nov 13, 2001","Box Score","Cleveland Cavaliers",107,"Minnesota Timberwolves",103,,
"Tue, Nov 13, 2001","Box Score","Portland Trail Blazers",82,"New York Knicks",89,,
"Tue, Nov 13, 2001","Box Score","Toronto Raptors",86,"Sacramento Kings",95,,
"Tue, Nov 13, 2001","Box Score","Houston Rockets",86,"San Antonio Spurs",90,,
"Tue, Nov 13, 2001","Box Score","Phoenix Suns",92,"Seattle SuperSonics",91,,
"Wed, Nov 14, 2001","Box Score","Utah Jazz",79,"Atlanta Hawks",111,,
"Wed, Nov 14, 2001","Box Score","Indiana Pacers",93,"Boston Celtics",101,,
"Wed, Nov 14, 2001","Box Score","Dallas Mavericks",107,"Cleveland Cavaliers",94,,
"Wed, Nov 14, 2001","Box Score","Toronto Raptors",89,"Golden State Warriors",82,,
"Wed, Nov 14, 2001","Box Score","Chicago Bulls",102,"Los Angeles Clippers",106,,
"Wed, Nov 14, 2001","Box Score","Charlotte Hornets",86,"Philadelphia 76ers",100,,
"Wed, Nov 14, 2001","Box Score","Orlando Magic",93,"Phoenix Suns",92,,
"Wed, Nov 14, 2001","Box Score","Milwaukee Bucks",107,"Washington Wizards",98,,
"Thu, Nov 15, 2001","Box Score","Orlando Magic",101,"Denver Nuggets",82,,
"Thu, Nov 15, 2001","Box Score","Dallas Mavericks",89,"Detroit Pistons",115,,
"Thu, Nov 15, 2001","Box Score","Los Angeles Lakers",98,"Houston Rockets",97,OT,
"Thu, Nov 15, 2001","Box Score","Portland Trail Blazers",101,"Memphis Grizzlies",85,,
"Thu, Nov 15, 2001","Box Score","Miami Heat",74,"New York Knicks",83,,
"Fri, Nov 16, 2001","Box Score","Minnesota Timberwolves",120,"Indiana Pacers",113,2OT,
"Fri, Nov 16, 2001","Box Score","Toronto Raptors",94,"Los Angeles Clippers",85,,
"Fri, Nov 16, 2001","Box Score","Charlotte Hornets",96,"Miami Heat",87,,
"Fri, Nov 16, 2001","Box Score","New York Knicks",83,"New Jersey Nets",109,,
"Fri, Nov 16, 2001","Box Score","Atlanta Hawks",78,"Philadelphia 76ers",98,,
"Fri, Nov 16, 2001","Box Score","Los Angeles Lakers",83,"Phoenix Suns",95,,
"Fri, Nov 16, 2001","Box Score","Chicago Bulls",71,"Sacramento Kings",105,,
"Fri, Nov 16, 2001","Box Score","Cleveland Cavaliers",91,"San Antonio Spurs",105,,
"Fri, Nov 16, 2001","Box Score","Golden State Warriors",91,"Seattle SuperSonics",100,,
"Fri, Nov 16, 2001","Box Score","Utah Jazz",101,"Washington Wizards",92,,
"Sat, Nov 17, 2001","Box Score","Boston Celtics",103,"Atlanta Hawks",112,,
"Sat, Nov 17, 2001","Box Score","Portland Trail Blazers",97,"Charlotte Hornets",87,,
"Sat, Nov 17, 2001","Box Score","Indiana Pacers",98,"Detroit Pistons",104,,
"Sat, Nov 17, 2001","Box Score","Chicago Bulls",88,"Golden State Warriors",93,,
"Sat, Nov 17, 2001","Box Score","Dallas Mavericks",87,"Houston Rockets",124,,
"Sat, Nov 17, 2001","Box Score","Cleveland Cavaliers",93,"Memphis Grizzlies",98,,
"Sat, Nov 17, 2001","Box Score","Utah Jazz",93,"Milwaukee Bucks",104,,
"Sat, Nov 17, 2001","Box Score","Orlando Magic",95,"Minnesota Timberwolves",103,,
"Sat, Nov 17, 2001","Box Score","Philadelphia 76ers",94,"New Jersey Nets",82,,
"Sat, Nov 17, 2001","Box Score","Denver Nuggets",103,"Seattle SuperSonics",93,,
"Sun, Nov 18, 2001","Box Score","New York Knicks",86,"Los Angeles Clippers",99,,
"Sun, Nov 18, 2001","Box Score","Sacramento Kings",85,"Los Angeles Lakers",93,,
"Sun, Nov 18, 2001","Box Score","Toronto Raptors",87,"Phoenix Suns",81,,
"Mon, Nov 19, 2001","Box Score","New Jersey Nets",96,"Denver Nuggets",99,OT,
"Mon, Nov 19, 2001","Box Score","Houston Rockets",77,"Sacramento Kings",113,,
"Tue, Nov 20, 2001","Box Score","Seattle SuperSonics",105,"Dallas Mavericks",97,,
"Tue, Nov 20, 2001","Box Score","New York Knicks",94,"Golden State Warriors",70,,
"Tue, Nov 20, 2001","Box Score","Atlanta Hawks",102,"Indiana Pacers",106,,
"Tue, Nov 20, 2001","Box Score","Los Angeles Lakers",98,"Los Angeles Clippers",93,,
"Tue, Nov 20, 2001","Box Score","Minnesota Timberwolves",80,"Miami Heat",73,,
"Tue, Nov 20, 2001","Box Score","Houston Rockets",94,"Portland Trail Blazers",87,,
"Tue, Nov 20, 2001","Box Score","Detroit Pistons",88,"Toronto Raptors",84,,
"Tue, Nov 20, 2001","Box Score","Charlotte Hornets",95,"Washington Wizards",88,,
"Wed, Nov 21, 2001","Box Score","Atlanta Hawks",92,"Boston Celtics",85,,
"Wed, Nov 21, 2001","Box Score","Dallas Mavericks",89,"Charlotte Hornets",78,,
"Wed, Nov 21, 2001","Box Score","Memphis Grizzlies",94,"Cleveland Cavaliers",101,,
"Wed, Nov 21, 2001","Box Score","Los Angeles Lakers",89,"Denver Nuggets",68,,
"Wed, Nov 21, 2001","Box Score","Chicago Bulls",92,"Milwaukee Bucks",96,,
"Wed, Nov 21, 2001","Box Score","Minnesota Timberwolves",106,"Orlando Magic",117,,
"Wed, Nov 21, 2001","Box Score","Detroit Pistons",89,"Philadelphia 76ers",94,,
"Wed, Nov 21, 2001","Box Score","New York Knicks",72,"Phoenix Suns",96,,
"Wed, Nov 21, 2001","Box Score","Portland Trail Blazers",83,"Sacramento Kings",95,,
"Wed, Nov 21, 2001","Box Score","Seattle SuperSonics",93,"San Antonio Spurs",110,,
"Wed, Nov 21, 2001","Box Score","New Jersey Nets",90,"Utah Jazz",89,OT,
"Thu, Nov 22, 2001","Box Score","Washington Wizards",103,"Indiana Pacers",110,,
"Thu, Nov 22, 2001","Box Score","New Jersey Nets",95,"Los Angeles Clippers",90,,
"Thu, Nov 22, 2001","Box Score","Milwaukee Bucks",78,"Toronto Raptors",75,,
"Fri, Nov 23, 2001","Box Score","Detroit Pistons",99,"Atlanta Hawks",106,,
"Fri, Nov 23, 2001","Box Score","Toronto Raptors",91,"Boston Celtics",89,,
"Fri, Nov 23, 2001","Box Score","Orlando Magic",109,"Charlotte Hornets",99,,
"Fri, Nov 23, 2001","Box Score","San Antonio Spurs",97,"Indiana Pacers",79,,
"Fri, Nov 23, 2001","Box Score","Golden State Warriors",90,"Los Angeles Lakers",106,,
"Fri, Nov 23, 2001","Box Score","Phoenix Suns",103,"Memphis Grizzlies",89,,
"Fri, Nov 23, 2001","Box Score","Dallas Mavericks",104,"Miami Heat",94,,
"Fri, Nov 23, 2001","Box Score","Cleveland Cavaliers",68,"Philadelphia 76ers",79,,
"Fri, Nov 23, 2001","Box Score","Denver Nuggets",90,"Portland Trail Blazers",97,,
"Fri, Nov 23, 2001","Box Score","Houston Rockets",81,"Seattle SuperSonics",99,,
"Fri, Nov 23, 2001","Box Score","Los Angeles Clippers",101,"Utah Jazz",106,,
"Sat, Nov 24, 2001","Box Score","Miami Heat",96,"Cleveland Cavaliers",100,OT,
"Sat, Nov 24, 2001","Box Score","Phoenix Suns",104,"Dallas Mavericks",119,,
"Sat, Nov 24, 2001","Box Score","Memphis Grizzlies",84,"Detroit Pistons",91,,
"Sat, Nov 24, 2001","Box Score","Atlanta Hawks",88,"Milwaukee Bucks",95,,
"Sat, Nov 24, 2001","Box Score","San Antonio Spurs",94,"Minnesota Timberwolves",99,,
"Sat, Nov 24, 2001","Box Score","Chicago Bulls",71,"New York Knicks",78,,
"Sat, Nov 24, 2001","Box Score","Charlotte Hornets",103,"Orlando Magic",101,,
"Sat, Nov 24, 2001","Box Score","New Jersey Nets",97,"Sacramento Kings",98,,
"Sat, Nov 24, 2001","Box Score","Boston Celtics",84,"Washington Wizards",88,OT,
"Sun, Nov 25, 2001","Box Score","New Jersey Nets",85,"Golden State Warriors",101,,
"Sun, Nov 25, 2001","Box Score","Houston Rockets",83,"Los Angeles Clippers",90,,
"Sun, Nov 25, 2001","Box Score","Denver Nuggets",98,"Los Angeles Lakers",105,,
"Sun, Nov 25, 2001","Box Score","Indiana Pacers",88,"Seattle SuperSonics",99,,
"Sun, Nov 25, 2001","Box Score","Philadelphia 76ers",88,"Toronto Raptors",107,,
"Mon, Nov 26, 2001","Box Score","Sacramento Kings",94,"Memphis Grizzlies",98,,
"Mon, Nov 26, 2001","Box Score","Atlanta Hawks",83,"New York Knicks",88,,
"Mon, Nov 26, 2001","Box Score","Detroit Pistons",105,"Orlando Magic",100,,
"Mon, Nov 26, 2001","Box Score","Phoenix Suns",111,"Utah Jazz",104,OT,
"Tue, Nov 27, 2001","Box Score","Washington Wizards",75,"Cleveland Cavaliers",94,,
"Tue, Nov 27, 2001","Box Score","Golden State Warriors",106,"Dallas Mavericks",116,,
"Tue, Nov 27, 2001","Box Score","Sacramento Kings",89,"Houston Rockets",84,,
"Tue, Nov 27, 2001","Box Score","Milwaukee Bucks",85,"Los Angeles Lakers",104,,
"Tue, Nov 27, 2001","Box Score","Boston Celtics",84,"Miami Heat",83,,
"Tue, Nov 27, 2001","Box Score","Chicago Bulls",68,"New Jersey Nets",100,,
"Tue, Nov 27, 2001","Box Score","Indiana Pacers",90,"Portland Trail Blazers",96,,
"Tue, Nov 27, 2001","Box Score","Minnesota Timberwolves",102,"Seattle SuperSonics",112,,
