"Wed, Nov 15, 2006","Box Score","New Orleans/Oklahoma City Hornets",100,"Detroit Pistons",99,,
"Wed, Nov 15, 2006","Box Score","Milwaukee Bucks",87,"New Jersey Nets",100,,
"Wed, Nov 15, 2006","Box Score","Washington Wizards",82,"New York Knicks",102,,
"Wed, Nov 15, 2006","Box Score","Denver Nuggets",99,"Orlando Magic",108,,
"Wed, Nov 15, 2006","Box Score","Memphis Grizzlies",111,"Sacramento Kings",115,,
"Wed, Nov 15, 2006","Box Score","Charlotte Bobcats",95,"San Antonio Spurs",92,OT,
"Wed, Nov 15, 2006","Box Score","Philadelphia 76ers",96,"Seattle SuperSonics",90,,
"Thu, Nov 16, 2006","Box Score","Sacramento Kings",105,"Golden State Warriors",117,,
"Thu, Nov 16, 2006","Box Score","Chicago Bulls",100,"Houston Rockets",101,,
"Fri, Nov 17, 2006","Box Score","Portland Trail Blazers",90,"Boston Celtics",118,,
"Fri, Nov 17, 2006","Box Score","Minnesota Timberwolves",76,"Cleveland Cavaliers",92,,
"Fri, Nov 17, 2006","Box Score","Washington Wizards",91,"Detroit Pistons",100,,
"Fri, Nov 17, 2006","Box Score","New Jersey Nets",100,"Indiana Pacers",91,,
"Fri, Nov 17, 2006","Box Score","Toronto Raptors",100,"Los Angeles Lakers",107,,
"Fri, Nov 17, 2006","Box Score","Dallas Mavericks",115,"Memphis Grizzlies",103,,
"Fri, Nov 17, 2006","Box Score","New York Knicks",100,"Miami Heat",76,,
"Fri, Nov 17, 2006","Box Score","Philadelphia 76ers",94,"Phoenix Suns",106,,
"Fri, Nov 17, 2006","Box Score","Chicago Bulls",83,"San Antonio Spurs",100,,
"Fri, Nov 17, 2006","Box Score","Utah Jazz",118,"Seattle SuperSonics",109,,
"Sat, Nov 18, 2006","Box Score","Miami Heat",93,"Atlanta Hawks",88,OT,
"Sat, Nov 18, 2006","Box Score","Memphis Grizzlies",84,"Dallas Mavericks",89,,
"Sat, Nov 18, 2006","Box Score","Toronto Raptors",109,"Denver Nuggets",117,,
"Sat, Nov 18, 2006","Box Score","Houston Rockets",92,"Detroit Pistons",104,,
"Sat, Nov 18, 2006","Box Score","Seattle SuperSonics",95,"Golden State Warriors",107,,
"Sat, Nov 18, 2006","Box Score","Philadelphia 76ers",97,"Los Angeles Clippers",103,OT,
"Sat, Nov 18, 2006","Box Score","Indiana Pacers",102,"Milwaukee Bucks",100,,
"Sat, Nov 18, 2006","Box Score","New Orleans/Oklahoma City Hornets",99,"Minnesota Timberwolves",96,,
"Sat, Nov 18, 2006","Box Score","Portland Trail Blazers",86,"New Jersey Nets",68,,
"Sat, Nov 18, 2006","Box Score","Boston Celtics",122,"New York Knicks",118,,
"Sat, Nov 18, 2006","Box Score","Charlotte Bobcats",83,"Orlando Magic",97,,
"Sat, Nov 18, 2006","Box Score","Phoenix Suns",117,"Utah Jazz",120,OT,
"Sat, Nov 18, 2006","Box Score","Cleveland Cavaliers",99,"Washington Wizards",111,,
"Sun, Nov 19, 2006","Box Score","Chicago Bulls",72,"Los Angeles Lakers",82,,
"Sun, Nov 19, 2006","Box Score","San Antonio Spurs",108,"Sacramento Kings",99,,
"Mon, Nov 20, 2006","Box Score","Dallas Mavericks",93,"Charlotte Bobcats",85,,
"Mon, Nov 20, 2006","Box Score","Phoenix Suns",113,"Golden State Warriors",110,,
"Mon, Nov 20, 2006","Box Score","Orlando Magic",86,"Memphis Grizzlies",95,,
"Mon, Nov 20, 2006","Box Score","Houston Rockets",97,"New York Knicks",90,,
"Mon, Nov 20, 2006","Box Score","San Antonio Spurs",107,"Portland Trail Blazers",98,,
"Mon, Nov 20, 2006","Box Score","New Jersey Nets",87,"Seattle SuperSonics",99,,
"Mon, Nov 20, 2006","Box Score","Toronto Raptors",96,"Utah Jazz",101,,
"Tue, Nov 21, 2006","Box Score","Memphis Grizzlies",94,"Cleveland Cavaliers",97,,
"Tue, Nov 21, 2006","Box Score","Washington Wizards",80,"Dallas Mavericks",107,,
"Tue, Nov 21, 2006","Box Score","Chicago Bulls",109,"Denver Nuggets",113,,
"Tue, Nov 21, 2006","Box Score","Milwaukee Bucks",88,"Indiana Pacers",93,,
"Tue, Nov 21, 2006","Box Score","Los Angeles Clippers",101,"Los Angeles Lakers",105,,
"Tue, Nov 21, 2006","Box Score","Miami Heat",86,"New Orleans/Oklahoma City Hornets",101,,
"Tue, Nov 21, 2006","Box Score","Detroit Pistons",97,"Philadelphia 76ers",87,,
"Wed, Nov 22, 2006","Box Score","Boston Celtics",83,"Charlotte Bobcats",92,,
"Wed, Nov 22, 2006","Box Score","Atlanta Hawks",98,"Detroit Pistons",103,,
"Wed, Nov 22, 2006","Box Score","Denver Nuggets",115,"Golden State Warriors",112,,
"Wed, Nov 22, 2006","Box Score","Washington Wizards",82,"Houston Rockets",86,,
"Wed, Nov 22, 2006","Box Score","Seattle SuperSonics",95,"Los Angeles Clippers",85,,
"Wed, Nov 22, 2006","Box Score","Philadelphia 76ers",94,"Milwaukee Bucks",98,,
"Wed, Nov 22, 2006","Box Score","New York Knicks",89,"Minnesota Timberwolves",107,,
"Wed, Nov 22, 2006","Box Score","Indiana Pacers",91,"Orlando Magic",96,,
"Wed, Nov 22, 2006","Box Score","New Orleans/Oklahoma City Hornets",83,"Phoenix Suns",92,,
"Wed, Nov 22, 2006","Box Score","New Jersey Nets",97,"Portland Trail Blazers",100,,
"Wed, Nov 22, 2006","Box Score","Utah Jazz",110,"Sacramento Kings",101,,
"Wed, Nov 22, 2006","Box Score","Miami Heat",86,"San Antonio Spurs",106,,
"Wed, Nov 22, 2006","Box Score","Cleveland Cavaliers",87,"Toronto Raptors",95,,
"Fri, Nov 24, 2006","Box Score","Toronto Raptors",93,"Atlanta Hawks",97,,
"Fri, Nov 24, 2006","Box Score","New York Knicks",101,"Boston Celtics",77,,
"Fri, Nov 24, 2006","Box Score","Golden State Warriors",129,"Denver Nuggets",140,,
"Fri, Nov 24, 2006","Box Score","Charlotte Bobcats",95,"Detroit Pistons",104,,
"Fri, Nov 24, 2006","Box Score","Cleveland Cavaliers",87,"Indiana Pacers",97,,
"Fri, Nov 24, 2006","Box Score","Washington Wizards",80,"Memphis Grizzlies",95,,
"Fri, Nov 24, 2006","Box Score","Orlando Magic",107,"Miami Heat",104,,
"Fri, Nov 24, 2006","Box Score","Minnesota Timberwolves",86,"New Orleans/Oklahoma City Hornets",79,,
"Fri, Nov 24, 2006","Box Score","Chicago Bulls",108,"Philadelphia 76ers",123,,
"Fri, Nov 24, 2006","Box Score","New Jersey Nets",93,"Phoenix Suns",99,,
"Fri, Nov 24, 2006","Box Score","Dallas Mavericks",95,"San Antonio Spurs",92,,
"Fri, Nov 24, 2006","Box Score","Sacramento Kings",109,"Seattle SuperSonics",100,,
"Fri, Nov 24, 2006","Box Score","Los Angeles Lakers",108,"Utah Jazz",114,,
"Sat, Nov 25, 2006","Box Score","Miami Heat",102,"Charlotte Bobcats",93,,
"Sat, Nov 25, 2006","Box Score","Philadelphia 76ers",95,"Cleveland Cavaliers",108,,
"Sat, Nov 25, 2006","Box Score","New Orleans/Oklahoma City Hornets",73,"Dallas Mavericks",85,,
"Sat, Nov 25, 2006","Box Score","Utah Jazz",78,"Golden State Warriors",91,,
"Sat, Nov 25, 2006","Box Score","Memphis Grizzlies",76,"Houston Rockets",85,,
"Sat, Nov 25, 2006","Box Score","Boston Celtics",111,"Milwaukee Bucks",98,,
"Sat, Nov 25, 2006","Box Score","Los Angeles Clippers",96,"Minnesota Timberwolves",104,,
"Sat, Nov 25, 2006","Box Score","Chicago Bulls",106,"New York Knicks",95,,
"Sat, Nov 25, 2006","Box Score","Atlanta Hawks",79,"Orlando Magic",98,,
"Sat, Nov 25, 2006","Box Score","Portland Trail Blazers",85,"Sacramento Kings",105,,
"Sat, Nov 25, 2006","Box Score","Detroit Pistons",115,"Washington Wizards",111,,
"Sun, Nov 26, 2006","Box Score","Los Angeles Clippers",88,"Denver Nuggets",103,,
"Sun, Nov 26, 2006","Box Score","New Jersey Nets",93,"Los Angeles Lakers",99,,
"Sun, Nov 26, 2006","Box Score","Phoenix Suns",119,"Portland Trail Blazers",101,,
"Sun, Nov 26, 2006","Box Score","San Antonio Spurs",98,"Seattle SuperSonics",78,,
"Sun, Nov 26, 2006","Box Score","Indiana Pacers",83,"Toronto Raptors",92,,
"Mon, Nov 27, 2006","Box Score","Minnesota Timberwolves",87,"Dallas Mavericks",93,,
"Mon, Nov 27, 2006","Box Score","San Antonio Spurs",102,"Golden State Warriors",111,,
"Mon, Nov 27, 2006","Box Score","Philadelphia 76ers",91,"Miami Heat",103,,
"Mon, Nov 27, 2006","Box Score","Orlando Magic",88,"Utah Jazz",75,,
"Tue, Nov 28, 2006","Box Score","New York Knicks",85,"Chicago Bulls",102,,
"Tue, Nov 28, 2006","Box Score","Memphis Grizzlies",108,"Denver Nuggets",96,,
"Tue, Nov 28, 2006","Box Score","Minnesota Timberwolves",75,"Houston Rockets",82,,
"Tue, Nov 28, 2006","Box Score","Milwaukee Bucks",109,"Los Angeles Lakers",105,,
"Tue, Nov 28, 2006","Box Score","Charlotte Bobcats",96,"New Jersey Nets",92,,
"Tue, Nov 28, 2006","Box Score","Toronto Raptors",94,"New Orleans/Oklahoma City Hornets",77,,
"Tue, Nov 28, 2006","Box Score","Indiana Pacers",105,"Portland Trail Blazers",97,,
"Tue, Nov 28, 2006","Box Score","Los Angeles Clippers",80,"Sacramento Kings",93,,
"Tue, Nov 28, 2006","Box Score","Atlanta Hawks",95,"Washington Wizards",96,,
"Wed, Nov 29, 2006","Box Score","Charlotte Bobcats",90,"Atlanta Hawks",99,,
"Wed, Nov 29, 2006","Box Score","New Jersey Nets",106,"Boston Celtics",103,,
"Wed, Nov 29, 2006","Box Score","New York Knicks",101,"Cleveland Cavaliers",98,,
"Wed, Nov 29, 2006","Box Score","Toronto Raptors",98,"Dallas Mavericks",117,,
"Wed, Nov 29, 2006","Box Score","Indiana Pacers",108,"Golden State Warriors",106,,
"Wed, Nov 29, 2006","Box Score","Memphis Grizzlies",90,"Los Angeles Clippers",105,,
"Wed, Nov 29, 2006","Box Score","Houston Rockets",91,"Phoenix Suns",102,,
"Wed, Nov 29, 2006","Box Score","Orlando Magic",94,"Seattle SuperSonics",84,,
"Wed, Nov 29, 2006","Box Score","San Antonio Spurs",75,"Utah Jazz",83,,
"Thu, Nov 30, 2006","Box Score","Utah Jazz",102,"Los Angeles Lakers",132,,
"Thu, Nov 30, 2006","Box Score","Detroit Pistons",87,"Miami Heat",85,,
"Fri, Dec 1, 2006","Box Score","Cleveland Cavaliers",106,"Atlanta Hawks",95,,
"Fri, Dec 1, 2006","Box Score","Sacramento Kings",90,"Dallas Mavericks",109,,
"Fri, Dec 1, 2006","Box Score","New York Knicks",100,"Detroit Pistons",108,,
"Fri, Dec 1, 2006","Box Score","Denver Nuggets",106,"Minnesota Timberwolves",92,,
"Fri, Dec 1, 2006","Box Score","Chicago Bulls",111,"New Orleans/Oklahoma City Hornets",108,,
"Fri, Dec 1, 2006","Box Score","Milwaukee Bucks",116,"Phoenix Suns",122,,
"Fri, Dec 1, 2006","Box Score","Orlando Magic",91,"Portland Trail Blazers",89,,
"Fri, Dec 1, 2006","Box Score","Indiana Pacers",103,"Seattle SuperSonics",105,,
"Fri, Dec 1, 2006","Box Score","Boston Celtics",102,"Toronto Raptors",106,,
"Fri, Dec 1, 2006","Box Score","Charlotte Bobcats",109,"Washington Wizards",121,,
"Sat, Dec 2, 2006","Box Score","Washington Wizards",94,"Chicago Bulls",112,,
"Sat, Dec 2, 2006","Box Score","Indiana Pacers",101,"Denver Nuggets",121,,
"Sat, Dec 2, 2006","Box Score","Milwaukee Bucks",115,"Golden State Warriors",110,,
"Sat, Dec 2, 2006","Box Score","Cleveland Cavaliers",63,"Houston Rockets",81,,
"Sat, Dec 2, 2006","Box Score","Los Angeles Lakers",97,"Los Angeles Clippers",88,,
"Sat, Dec 2, 2006","Box Score","Miami Heat",98,"Memphis Grizzlies",97,,
"Sat, Dec 2, 2006","Box Score","Philadelphia 76ers",107,"New Jersey Nets",112,,
"Sat, Dec 2, 2006","Box Score","Toronto Raptors",103,"New York Knicks",100,,
"Sat, Dec 2, 2006","Box Score","Sacramento Kings",98,"San Antonio Spurs",100,,
"Sat, Dec 2, 2006","Box Score","Seattle SuperSonics",107,"Utah Jazz",109,,
"Sun, Dec 3, 2006","Box Score","Detroit Pistons",89,"Charlotte Bobcats",97,,
"Sun, Dec 3, 2006","Box Score","Orlando Magic",91,"Los Angeles Clippers",116,,
"Sun, Dec 3, 2006","Box Score","Minnesota Timberwolves",95,"Philadelphia 76ers",84,,
"Sun, Dec 3, 2006","Box Score","Atlanta Hawks",107,"Portland Trail Blazers",96,,
"Mon, Dec 4, 2006","Box Score","Boston Celtics",82,"Chicago Bulls",100,,
"Mon, Dec 4, 2006","Box Score","Indiana Pacers",87,"Los Angeles Lakers",101,,
"Mon, Dec 4, 2006","Box Score","Memphis Grizzlies",90,"New York Knicks",98,,
"Mon, Dec 4, 2006","Box Score","Orlando Magic",92,"Sacramento Kings",89,,
"Mon, Dec 4, 2006","Box Score","Golden State Warriors",89,"San Antonio Spurs",129,,
"Mon, Dec 4, 2006","Box Score","Milwaukee Bucks",88,"Utah Jazz",101,,
"Mon, Dec 4, 2006","Box Score","Dallas Mavericks",97,"Washington Wizards",106,,
"Tue, Dec 5, 2006","Box Score","Portland Trail Blazers",88,"Detroit Pistons",85,,
"Tue, Dec 5, 2006","Box Score","Golden State Warriors",90,"Houston Rockets",118,,
"Tue, Dec 5, 2006","Box Score","Miami Heat",97,"Los Angeles Clippers",101,,
"Tue, Dec 5, 2006","Box Score","Dallas Mavericks",92,"New Jersey Nets",75,,
"Tue, Dec 5, 2006","Box Score","Sacramento Kings",102,"Phoenix Suns",127,,
"Tue, Dec 5, 2006","Box Score","Atlanta Hawks",87,"Seattle SuperSonics",102,,
"Wed, Dec 6, 2006","Box Score","Memphis Grizzlies",98,"Boston Celtics",96,,
"Wed, Dec 6, 2006","Box Score","San Antonio Spurs",96,"Charlotte Bobcats",76,,
"Wed, Dec 6, 2006","Box Score","Philadelphia 76ers",94,"Chicago Bulls",121,,
"Wed, Dec 6, 2006","Box Score","Toronto Raptors",91,"Cleveland Cavaliers",95,,
"Wed, Dec 6, 2006","Box Score","Atlanta Hawks",98,"Denver Nuggets",96,,
"Wed, Dec 6, 2006","Box Score","Orlando Magic",80,"Indiana Pacers",94,,
"Wed, Dec 6, 2006","Box Score","New Orleans/Oklahoma City Hornets",105,"Los Angeles Lakers",89,,
"Wed, Dec 6, 2006","Box Score","Portland Trail Blazers",94,"Milwaukee Bucks",102,OT,
"Wed, Dec 6, 2006","Box Score","Houston Rockets",84,"Minnesota Timberwolves",90,,
"Wed, Dec 6, 2006","Box Score","Washington Wizards",113,"New York Knicks",102,,
"Thu, Dec 7, 2006","Box Score","Detroit Pistons",92,"Dallas Mavericks",82,,
"Thu, Dec 7, 2006","Box Score","Phoenix Suns",161,"New Jersey Nets",157,2OT,
"Thu, Dec 7, 2006","Box Score","Miami Heat",93,"Sacramento Kings",91,OT,
"Fri, Dec 8, 2006","Box Score","Phoenix Suns",116,"Boston Celtics",111,,
"Fri, Dec 8, 2006","Box Score","Houston Rockets",92,"Charlotte Bobcats",62,,
"Fri, Dec 8, 2006","Box Score","Toronto Raptors",90,"Chicago Bulls",93,,
"Fri, Dec 8, 2006","Box Score","Miami Heat",107,"Denver Nuggets",123,,
"Fri, Dec 8, 2006","Box Score","Portland Trail Blazers",95,"Indiana Pacers",108,,
"Fri, Dec 8, 2006","Box Score","Atlanta Hawks",95,"Los Angeles Lakers",106,,
"Fri, Dec 8, 2006","Box Score","Memphis Grizzlies",94,"Milwaukee Bucks",100,,
"Fri, Dec 8, 2006","Box Score","Utah Jazz",103,"Minnesota Timberwolves",110,,
"Fri, Dec 8, 2006","Box Score","Detroit Pistons",87,"Orlando Magic",83,,
"Fri, Dec 8, 2006","Box Score","Washington Wizards",113,"Philadelphia 76ers",98,,
"Fri, Dec 8, 2006","Box Score","Los Angeles Clippers",82,"San Antonio Spurs",111,,
"Fri, Dec 8, 2006","Box Score","New Orleans/Oklahoma City Hornets",74,"Seattle SuperSonics",94,,
"Sat, Dec 9, 2006","Box Score","Minnesota Timberwolves",91,"Chicago Bulls",81,,
"Sat, Dec 9, 2006","Box Score","Indiana Pacers",75,"Cleveland Cavaliers",107,,
"Sat, Dec 9, 2006","Box Score","Denver Nuggets",90,"Dallas Mavericks",105,,
"Sat, Dec 9, 2006","Box Score","New Orleans/Oklahoma City Hornets",80,"Golden State Warriors",101,,
"Sat, Dec 9, 2006","Box Score","Los Angeles Clippers",89,"Memphis Grizzlies",82,,
"Sat, Dec 9, 2006","Box Score","Boston Celtics",92,"New Jersey Nets",90,,
"Sat, Dec 9, 2006","Box Score","Milwaukee Bucks",107,"New York Knicks",115,,
"Sat, Dec 9, 2006","Box Score","Philadelphia 76ers",84,"Orlando Magic",86,,
"Sat, Dec 9, 2006","Box Score","Houston Rockets",114,"Washington Wizards",109,,
"Sun, Dec 10, 2006","Box Score","Phoenix Suns",114,"Charlotte Bobcats",84,,
"Sun, Dec 10, 2006","Box Score","San Antonio Spurs",99,"Los Angeles Lakers",106,,
"Sun, Dec 10, 2006","Box Score","Atlanta Hawks",92,"Sacramento Kings",117,,
"Sun, Dec 10, 2006","Box Score","Golden State Warriors",115,"Seattle SuperSonics",117,,
"Sun, Dec 10, 2006","Box Score","Portland Trail Blazers",93,"Toronto Raptors",83,,
