"Fri, Nov 1, 2013","Box Score","Detroit Pistons",108,"Memphis Grizzlies",111,OT,
"Fri, Nov 1, 2013","Box Score","Oklahoma City Thunder",81,"Minnesota Timberwolves",100,,
"Fri, Nov 1, 2013","Box Score","New Orleans Pelicans",90,"Orlando Magic",110,,
"Fri, Nov 1, 2013","Box Score","Utah Jazz",84,"Phoenix Suns",87,,
"Fri, Nov 1, 2013","Box Score","Los Angeles Clippers",110,"Sacramento Kings",101,,
"Fri, Nov 1, 2013","Box Score","Philadelphia 76ers",109,"Washington Wizards",102,,
"Sat, Nov 2, 2013","Box Score","Memphis Grizzlies",99,"Dallas Mavericks",111,,
"Sat, Nov 2, 2013","Box Score","Sacramento Kings",87,"Golden State Warriors",98,,
"Sat, Nov 2, 2013","Box Score","Cleveland Cavaliers",74,"Indiana Pacers",89,,
"Sat, Nov 2, 2013","Box Score","Toronto Raptors",97,"Milwaukee Bucks",90,,
"Sat, Nov 2, 2013","Box Score","Charlotte Bobcats",84,"New Orleans Pelicans",105,,
"Sat, Nov 2, 2013","Box Score","Chicago Bulls",104,"Philadelphia 76ers",107,,
"Sat, Nov 2, 2013","Box Score","San Antonio Spurs",105,"Portland Trail Blazers",115,,
"Sat, Nov 2, 2013","Box Score","Houston Rockets",104,"Utah Jazz",93,,
"Sun, Nov 3, 2013",,"Boston Celtics",,"Detroit Pistons",,,
"Sun, Nov 3, 2013",,"Atlanta Hawks",,"Los Angeles Lakers",,,
"Sun, Nov 3, 2013",,"Washington Wizards",,"Miami Heat",,,
"Sun, Nov 3, 2013",,"Minnesota Timberwolves",,"New York Knicks",,,
"Sun, Nov 3, 2013",,"Phoenix Suns",,"Oklahoma City Thunder",,,
"Sun, Nov 3, 2013",,"Brooklyn Nets",,"Orlando Magic",,,
"Mon, Nov 4, 2013",,"Minnesota Timberwolves",,"Cleveland Cavaliers",,,
"Mon, Nov 4, 2013",,"Houston Rockets",,"Los Angeles Clippers",,,
"Mon, Nov 4, 2013",,"Boston Celtics",,"Memphis Grizzlies",,,
"Mon, Nov 4, 2013",,"Golden State Warriors",,"Philadelphia 76ers",,,
"Tue, Nov 5, 2013",,"Utah Jazz",,"Brooklyn Nets",,,
"Tue, Nov 5, 2013",,"Los Angeles Lakers",,"Dallas Mavericks",,,
"Tue, Nov 5, 2013",,"San Antonio Spurs",,"Denver Nuggets",,,
"Tue, Nov 5, 2013",,"Indiana Pacers",,"Detroit Pistons",,,
"Tue, Nov 5, 2013",,"Phoenix Suns",,"New Orleans Pelicans",,,
"Tue, Nov 5, 2013",,"Charlotte Bobcats",,"New York Knicks",,,
"Tue, Nov 5, 2013",,"Houston Rockets",,"Portland Trail Blazers",,,
"Tue, Nov 5, 2013",,"Atlanta Hawks",,"Sacramento Kings",,,
"Tue, Nov 5, 2013",,"Miami Heat",,"Toronto Raptors",,,
"Wed, Nov 6, 2013",,"Utah Jazz",,"Boston Celtics",,,
"Wed, Nov 6, 2013",,"Toronto Raptors",,"Charlotte Bobcats",,,
"Wed, Nov 6, 2013",,"Chicago Bulls",,"Indiana Pacers",,,
"Wed, Nov 6, 2013",,"New Orleans Pelicans",,"Memphis Grizzlies",,,
"Wed, Nov 6, 2013",,"Cleveland Cavaliers",,"Milwaukee Bucks",,,
"Wed, Nov 6, 2013",,"Golden State Warriors",,"Minnesota Timberwolves",,,
"Wed, Nov 6, 2013",,"Dallas Mavericks",,"Oklahoma City Thunder",,,
"Wed, Nov 6, 2013",,"Los Angeles Clippers",,"Orlando Magic",,,
"Wed, Nov 6, 2013",,"Washington Wizards",,"Philadelphia 76ers",,,
"Wed, Nov 6, 2013",,"Phoenix Suns",,"San Antonio Spurs",,,
"Thu, Nov 7, 2013",,"Atlanta Hawks",,"Denver Nuggets",,,
"Thu, Nov 7, 2013",,"Los Angeles Lakers",,"Houston Rockets",,,
"Thu, Nov 7, 2013",,"Los Angeles Clippers",,"Miami Heat",,,
"Fri, Nov 8, 2013",,"New York Knicks",,"Charlotte Bobcats",,,
"Fri, Nov 8, 2013",,"Utah Jazz",,"Chicago Bulls",,,
"Fri, Nov 8, 2013",,"Oklahoma City Thunder",,"Detroit Pistons",,,
"Fri, Nov 8, 2013",,"Toronto Raptors",,"Indiana Pacers",,,
"Fri, Nov 8, 2013",,"Dallas Mavericks",,"Minnesota Timberwolves",,,
"Fri, Nov 8, 2013",,"Los Angeles Lakers",,"New Orleans Pelicans",,,
"Fri, Nov 8, 2013",,"Boston Celtics",,"Orlando Magic",,,
"Fri, Nov 8, 2013",,"Cleveland Cavaliers",,"Philadelphia 76ers",,,
"Fri, Nov 8, 2013",,"Denver Nuggets",,"Phoenix Suns",,,
"Fri, Nov 8, 2013",,"Sacramento Kings",,"Portland Trail Blazers",,,
"Fri, Nov 8, 2013",,"Golden State Warriors",,"San Antonio Spurs",,,
"Fri, Nov 8, 2013",,"Brooklyn Nets",,"Washington Wizards",,,
"Sat, Nov 9, 2013",,"Orlando Magic",,"Atlanta Hawks",,,
"Sat, Nov 9, 2013",,"Indiana Pacers",,"Brooklyn Nets",,,
"Sat, Nov 9, 2013",,"Philadelphia 76ers",,"Cleveland Cavaliers",,,
"Sat, Nov 9, 2013",,"Los Angeles Clippers",,"Houston Rockets",,,
"Sat, Nov 9, 2013",,"Golden State Warriors",,"Memphis Grizzlies",,,
"Sat, Nov 9, 2013",,"Boston Celtics",,"Miami Heat",,,
"Sat, Nov 9, 2013",,"Dallas Mavericks",,"Milwaukee Bucks",,,
"Sat, Nov 9, 2013",,"Portland Trail Blazers",,"Sacramento Kings",,,
"Sat, Nov 9, 2013",,"Utah Jazz",,"Toronto Raptors",,,
"Sun, Nov 10, 2013",,"Minnesota Timberwolves",,"Los Angeles Lakers",,,
"Sun, Nov 10, 2013",,"San Antonio Spurs",,"New York Knicks",,,
"Sun, Nov 10, 2013",,"Washington Wizards",,"Oklahoma City Thunder",,,
"Sun, Nov 10, 2013",,"New Orleans Pelicans",,"Phoenix Suns",,,
"Mon, Nov 11, 2013",,"Orlando Magic",,"Boston Celtics",,,
"Mon, Nov 11, 2013",,"Atlanta Hawks",,"Charlotte Bobcats",,,
"Mon, Nov 11, 2013",,"Cleveland Cavaliers",,"Chicago Bulls",,,
"Mon, Nov 11, 2013",,"Toronto Raptors",,"Houston Rockets",,,
"Mon, Nov 11, 2013",,"Memphis Grizzlies",,"Indiana Pacers",,,
"Mon, Nov 11, 2013",,"Minnesota Timberwolves",,"Los Angeles Clippers",,,
"Mon, Nov 11, 2013",,"San Antonio Spurs",,"Philadelphia 76ers",,,
"Mon, Nov 11, 2013",,"Detroit Pistons",,"Portland Trail Blazers",,,
"Mon, Nov 11, 2013",,"Denver Nuggets",,"Utah Jazz",,,
"Tue, Nov 12, 2013",,"Washington Wizards",,"Dallas Mavericks",,,
"Tue, Nov 12, 2013",,"Detroit Pistons",,"Golden State Warriors",,,
"Tue, Nov 12, 2013",,"New Orleans Pelicans",,"Los Angeles Lakers",,,
"Tue, Nov 12, 2013",,"Milwaukee Bucks",,"Miami Heat",,,
"Wed, Nov 13, 2013",,"New York Knicks",,"Atlanta Hawks",,,
"Wed, Nov 13, 2013",,"Charlotte Bobcats",,"Boston Celtics",,,
"Wed, Nov 13, 2013",,"Los Angeles Lakers",,"Denver Nuggets",,,
"Wed, Nov 13, 2013",,"Oklahoma City Thunder",,"Los Angeles Clippers",,,
"Wed, Nov 13, 2013",,"Toronto Raptors",,"Memphis Grizzlies",,,
"Wed, Nov 13, 2013",,"Cleveland Cavaliers",,"Minnesota Timberwolves",,,
"Wed, Nov 13, 2013",,"Milwaukee Bucks",,"Orlando Magic",,,
"Wed, Nov 13, 2013",,"Houston Rockets",,"Philadelphia 76ers",,,
"Wed, Nov 13, 2013",,"Phoenix Suns",,"Portland Trail Blazers",,,
"Wed, Nov 13, 2013",,"Brooklyn Nets",,"Sacramento Kings",,,
"Wed, Nov 13, 2013",,"Washington Wizards",,"San Antonio Spurs",,,
"Wed, Nov 13, 2013",,"New Orleans Pelicans",,"Utah Jazz",,,
"Thu, Nov 14, 2013",,"Oklahoma City Thunder",,"Golden State Warriors",,,
"Thu, Nov 14, 2013",,"Houston Rockets",,"New York Knicks",,,
"Fri, Nov 15, 2013",,"Philadelphia 76ers",,"Atlanta Hawks",,,
"Fri, Nov 15, 2013",,"Portland Trail Blazers",,"Boston Celtics",,,
"Fri, Nov 15, 2013",,"Charlotte Bobcats",,"Cleveland Cavaliers",,,
"Fri, Nov 15, 2013",,"Minnesota Timberwolves",,"Denver Nuggets",,,
"Fri, Nov 15, 2013",,"Milwaukee Bucks",,"Indiana Pacers",,,
"Fri, Nov 15, 2013",,"Memphis Grizzlies",,"Los Angeles Lakers",,,
"Fri, Nov 15, 2013",,"Dallas Mavericks",,"Miami Heat",,,
"Fri, Nov 15, 2013",,"Brooklyn Nets",,"Phoenix Suns",,,
"Fri, Nov 15, 2013",,"Detroit Pistons",,"Sacramento Kings",,,
"Fri, Nov 15, 2013",,"Chicago Bulls",,"Toronto Raptors",,,
"Fri, Nov 15, 2013",,"San Antonio Spurs",,"Utah Jazz",,,
"Sat, Nov 16, 2013",,"Miami Heat",,"Charlotte Bobcats",,,
"Sat, Nov 16, 2013",,"Indiana Pacers",,"Chicago Bulls",,,
"Sat, Nov 16, 2013",,"Utah Jazz",,"Golden State Warriors",,,
"Sat, Nov 16, 2013",,"Denver Nuggets",,"Houston Rockets",,,
"Sat, Nov 16, 2013",,"Brooklyn Nets",,"Los Angeles Clippers",,,
"Sat, Nov 16, 2013",,"Oklahoma City Thunder",,"Milwaukee Bucks",,,
"Sat, Nov 16, 2013",,"Boston Celtics",,"Minnesota Timberwolves",,,
"Sat, Nov 16, 2013",,"Philadelphia 76ers",,"New Orleans Pelicans",,,
"Sat, Nov 16, 2013",,"Atlanta Hawks",,"New York Knicks",,,
"Sat, Nov 16, 2013",,"Dallas Mavericks",,"Orlando Magic",,,
"Sat, Nov 16, 2013",,"Cleveland Cavaliers",,"Washington Wizards",,,
"Sun, Nov 17, 2013",,"Detroit Pistons",,"Los Angeles Lakers",,,
"Sun, Nov 17, 2013",,"Memphis Grizzlies",,"Sacramento Kings",,,
"Sun, Nov 17, 2013",,"Portland Trail Blazers",,"Toronto Raptors",,,
"Mon, Nov 18, 2013",,"Portland Trail Blazers",,"Brooklyn Nets",,,
"Mon, Nov 18, 2013",,"Charlotte Bobcats",,"Chicago Bulls",,,
"Mon, Nov 18, 2013",,"Philadelphia 76ers",,"Dallas Mavericks",,,
"Mon, Nov 18, 2013",,"Memphis Grizzlies",,"Los Angeles Clippers",,,
"Mon, Nov 18, 2013",,"Denver Nuggets",,"Oklahoma City Thunder",,,
"Mon, Nov 18, 2013",,"Golden State Warriors",,"Utah Jazz",,,
"Tue, Nov 19, 2013",,"New York Knicks",,"Detroit Pistons",,,
"Tue, Nov 19, 2013",,"Boston Celtics",,"Houston Rockets",,,
"Tue, Nov 19, 2013",,"Atlanta Hawks",,"Miami Heat",,,
"Tue, Nov 19, 2013",,"Phoenix Suns",,"Sacramento Kings",,,
"Tue, Nov 19, 2013",,"Minnesota Timberwolves",,"Washington Wizards",,,
"Wed, Nov 20, 2013",,"Detroit Pistons",,"Atlanta Hawks",,,
"Wed, Nov 20, 2013",,"Brooklyn Nets",,"Charlotte Bobcats",,,
"Wed, Nov 20, 2013",,"Washington Wizards",,"Cleveland Cavaliers",,,
"Wed, Nov 20, 2013",,"Houston Rockets",,"Dallas Mavericks",,,
"Wed, Nov 20, 2013",,"Memphis Grizzlies",,"Golden State Warriors",,,
"Wed, Nov 20, 2013",,"Portland Trail Blazers",,"Milwaukee Bucks",,,
"Wed, Nov 20, 2013",,"Los Angeles Clippers",,"Minnesota Timberwolves",,,
"Wed, Nov 20, 2013",,"Utah Jazz",,"New Orleans Pelicans",,,
"Wed, Nov 20, 2013",,"Indiana Pacers",,"New York Knicks",,,
"Wed, Nov 20, 2013",,"Miami Heat",,"Orlando Magic",,,
"Wed, Nov 20, 2013",,"Toronto Raptors",,"Philadelphia 76ers",,,
"Wed, Nov 20, 2013",,"Sacramento Kings",,"Phoenix Suns",,,
"Wed, Nov 20, 2013",,"Boston Celtics",,"San Antonio Spurs",,,
"Thu, Nov 21, 2013",,"Chicago Bulls",,"Denver Nuggets",,,
"Thu, Nov 21, 2013",,"Los Angeles Clippers",,"Oklahoma City Thunder",,,
"Fri, Nov 22, 2013",,"Indiana Pacers",,"Boston Celtics",,,
"Fri, Nov 22, 2013",,"Phoenix Suns",,"Charlotte Bobcats",,,
"Fri, Nov 22, 2013",,"Utah Jazz",,"Dallas Mavericks",,,
"Fri, Nov 22, 2013",,"Atlanta Hawks",,"Detroit Pistons",,,
"Fri, Nov 22, 2013",,"Golden State Warriors",,"Los Angeles Lakers",,,
"Fri, Nov 22, 2013",,"San Antonio Spurs",,"Memphis Grizzlies",,,
"Fri, Nov 22, 2013",,"Brooklyn Nets",,"Minnesota Timberwolves",,,
"Fri, Nov 22, 2013",,"Cleveland Cavaliers",,"New Orleans Pelicans",,,
"Fri, Nov 22, 2013",,"Milwaukee Bucks",,"Philadelphia 76ers",,,
"Fri, Nov 22, 2013",,"Chicago Bulls",,"Portland Trail Blazers",,,
"Fri, Nov 22, 2013",,"Washington Wizards",,"Toronto Raptors",,,
"Sat, Nov 23, 2013",,"Boston Celtics",,"Atlanta Hawks",,,
"Sat, Nov 23, 2013",,"Dallas Mavericks",,"Denver Nuggets",,,
"Sat, Nov 23, 2013",,"Portland Trail Blazers",,"Golden State Warriors",,,
"Sat, Nov 23, 2013",,"Minnesota Timberwolves",,"Houston Rockets",,,
"Sat, Nov 23, 2013",,"Philadelphia 76ers",,"Indiana Pacers",,,
"Sat, Nov 23, 2013",,"Sacramento Kings",,"Los Angeles Clippers",,,
"Sat, Nov 23, 2013",,"Orlando Magic",,"Miami Heat",,,
"Sat, Nov 23, 2013",,"Charlotte Bobcats",,"Milwaukee Bucks",,,
"Sat, Nov 23, 2013",,"Cleveland Cavaliers",,"San Antonio Spurs",,,
"Sat, Nov 23, 2013",,"New York Knicks",,"Washington Wizards",,,
"Sun, Nov 24, 2013",,"Detroit Pistons",,"Brooklyn Nets",,,
"Sun, Nov 24, 2013",,"Chicago Bulls",,"Los Angeles Clippers",,,
"Sun, Nov 24, 2013",,"Sacramento Kings",,"Los Angeles Lakers",,,
"Sun, Nov 24, 2013",,"Utah Jazz",,"Oklahoma City Thunder",,,
"Sun, Nov 24, 2013",,"Phoenix Suns",,"Orlando Magic",,,
"Mon, Nov 25, 2013",,"Boston Celtics",,"Charlotte Bobcats",,,
"Mon, Nov 25, 2013",,"Denver Nuggets",,"Dallas Mavericks",,,
"Mon, Nov 25, 2013",,"Milwaukee Bucks",,"Detroit Pistons",,,
"Mon, Nov 25, 2013",,"Minnesota Timberwolves",,"Indiana Pacers",,,
"Mon, Nov 25, 2013",,"Houston Rockets",,"Memphis Grizzlies",,,
"Mon, Nov 25, 2013",,"Phoenix Suns",,"Miami Heat",,,
"Mon, Nov 25, 2013",,"New York Knicks",,"Portland Trail Blazers",,,
"Mon, Nov 25, 2013",,"New Orleans Pelicans",,"San Antonio Spurs",,,
"Mon, Nov 25, 2013",,"Chicago Bulls",,"Utah Jazz",,,
"Tue, Nov 26, 2013",,"Orlando Magic",,"Atlanta Hawks",,,
"Tue, Nov 26, 2013",,"Golden State Warriors",,"New Orleans Pelicans",,,
"Tue, Nov 26, 2013",,"Brooklyn Nets",,"Toronto Raptors",,,
"Tue, Nov 26, 2013",,"Los Angeles Lakers",,"Washington Wizards",,,
"Wed, Nov 27, 2013",,"Memphis Grizzlies",,"Boston Celtics",,,
"Wed, Nov 27, 2013",,"Los Angeles Lakers",,"Brooklyn Nets",,,
"Wed, Nov 27, 2013",,"Indiana Pacers",,"Charlotte Bobcats",,,
"Wed, Nov 27, 2013",,"Miami Heat",,"Cleveland Cavaliers",,,
"Wed, Nov 27, 2013",,"Golden State Warriors",,"Dallas Mavericks",,,
"Wed, Nov 27, 2013",,"Chicago Bulls",,"Detroit Pistons",,,
"Wed, Nov 27, 2013",,"Atlanta Hawks",,"Houston Rockets",,,
"Wed, Nov 27, 2013",,"New York Knicks",,"Los Angeles Clippers",,,
"Wed, Nov 27, 2013",,"Washington Wizards",,"Milwaukee Bucks",,,
"Wed, Nov 27, 2013",,"Denver Nuggets",,"Minnesota Timberwolves",,,
"Wed, Nov 27, 2013",,"San Antonio Spurs",,"Oklahoma City Thunder",,,
"Wed, Nov 27, 2013",,"Philadelphia 76ers",,"Orlando Magic",,,
"Wed, Nov 27, 2013",,"Portland Trail Blazers",,"Phoenix Suns",,,
"Fri, Nov 29, 2013",,"Dallas Mavericks",,"Atlanta Hawks",,,
"Fri, Nov 29, 2013",,"Cleveland Cavaliers",,"Boston Celtics",,,
"Fri, Nov 29, 2013",,"Milwaukee Bucks",,"Charlotte Bobcats",,,
"Fri, Nov 29, 2013",,"New York Knicks",,"Denver Nuggets",,,
"Fri, Nov 29, 2013",,"Los Angeles Lakers",,"Detroit Pistons",,,
"Fri, Nov 29, 2013",,"Brooklyn Nets",,"Houston Rockets",,,
"Fri, Nov 29, 2013",,"Washington Wizards",,"Indiana Pacers",,,
"Fri, Nov 29, 2013",,"Golden State Warriors",,"Oklahoma City Thunder",,,
"Fri, Nov 29, 2013",,"San Antonio Spurs",,"Orlando Magic",,,
"Fri, Nov 29, 2013",,"New Orleans Pelicans",,"Philadelphia 76ers",,,
"Fri, Nov 29, 2013",,"Los Angeles Clippers",,"Sacramento Kings",,,
"Fri, Nov 29, 2013",,"Miami Heat",,"Toronto Raptors",,,
"Fri, Nov 29, 2013",,"Phoenix Suns",,"Utah Jazz",,,
"Sat, Nov 30, 2013",,"Chicago Bulls",,"Cleveland Cavaliers",,,
"Sat, Nov 30, 2013",,"Minnesota Timberwolves",,"Dallas Mavericks",,,
"Sat, Nov 30, 2013",,"Brooklyn Nets",,"Memphis Grizzlies",,,
"Sat, Nov 30, 2013",,"Boston Celtics",,"Milwaukee Bucks",,,
"Sat, Nov 30, 2013",,"Utah Jazz",,"Phoenix Suns",,,
"Sat, Nov 30, 2013",,"Houston Rockets",,"San Antonio Spurs",,,
"Sat, Nov 30, 2013",,"Atlanta Hawks",,"Washington Wizards",,,
"Sun, Dec 1, 2013",,"Philadelphia 76ers",,"Detroit Pistons",,,
"Sun, Dec 1, 2013",,"Indiana Pacers",,"Los Angeles Clippers",,,
"Sun, Dec 1, 2013",,"Portland Trail Blazers",,"Los Angeles Lakers",,,
"Sun, Dec 1, 2013",,"Charlotte Bobcats",,"Miami Heat",,,
"Sun, Dec 1, 2013",,"New Orleans Pelicans",,"New York Knicks",,,
"Sun, Dec 1, 2013",,"Minnesota Timberwolves",,"Oklahoma City Thunder",,,
"Sun, Dec 1, 2013",,"Golden State Warriors",,"Sacramento Kings",,,
"Sun, Dec 1, 2013",,"Denver Nuggets",,"Toronto Raptors",,,
"Mon, Dec 2, 2013",,"New Orleans Pelicans",,"Chicago Bulls",,,
"Mon, Dec 2, 2013",,"Indiana Pacers",,"Portland Trail Blazers",,,
"Mon, Dec 2, 2013",,"Atlanta Hawks",,"San Antonio Spurs",,,
"Mon, Dec 2, 2013",,"Houston Rockets",,"Utah Jazz",,,
"Mon, Dec 2, 2013",,"Orlando Magic",,"Washington Wizards",,,
"Tue, Dec 3, 2013",,"Milwaukee Bucks",,"Boston Celtics",,,
"Tue, Dec 3, 2013",,"Denver Nuggets",,"Brooklyn Nets",,,
"Tue, Dec 3, 2013",,"Charlotte Bobcats",,"Dallas Mavericks",,,
"Tue, Dec 3, 2013",,"Toronto Raptors",,"Golden State Warriors",,,
"Tue, Dec 3, 2013",,"Phoenix Suns",,"Memphis Grizzlies",,,
"Tue, Dec 3, 2013",,"Detroit Pistons",,"Miami Heat",,,
"Tue, Dec 3, 2013",,"Orlando Magic",,"Philadelphia 76ers",,,
"Tue, Dec 3, 2013",,"Oklahoma City Thunder",,"Sacramento Kings",,,
"Wed, Dec 4, 2013",,"Los Angeles Clippers",,"Atlanta Hawks",,,
"Wed, Dec 4, 2013",,"Denver Nuggets",,"Cleveland Cavaliers",,,
"Wed, Dec 4, 2013",,"Phoenix Suns",,"Houston Rockets",,,
"Wed, Dec 4, 2013",,"Detroit Pistons",,"Milwaukee Bucks",,,
"Wed, Dec 4, 2013",,"San Antonio Spurs",,"Minnesota Timberwolves",,,"at Mexico City, Mexico"
"Wed, Dec 4, 2013",,"Dallas Mavericks",,"New Orleans Pelicans",,,
"Wed, Dec 4, 2013",,"Oklahoma City Thunder",,"Portland Trail Blazers",,,
"Wed, Dec 4, 2013",,"Indiana Pacers",,"Utah Jazz",,,
"Thu, Dec 5, 2013",,"New York Knicks",,"Brooklyn Nets",,,
"Thu, Dec 5, 2013",,"Miami Heat",,"Chicago Bulls",,,
"Thu, Dec 5, 2013",,"Los Angeles Clippers",,"Memphis Grizzlies",,,
"Fri, Dec 6, 2013",,"Cleveland Cavaliers",,"Atlanta Hawks",,,
"Fri, Dec 6, 2013",,"Denver Nuggets",,"Boston Celtics",,,
"Fri, Dec 6, 2013",,"Philadelphia 76ers",,"Charlotte Bobcats",,,
"Fri, Dec 6, 2013",,"Golden State Warriors",,"Houston Rockets",,,
"Fri, Dec 6, 2013",,"Oklahoma City Thunder",,"New Orleans Pelicans",,,
"Fri, Dec 6, 2013",,"Orlando Magic",,"New York Knicks",,,
"Fri, Dec 6, 2013",,"Toronto Raptors",,"Phoenix Suns",,,
"Fri, Dec 6, 2013",,"Utah Jazz",,"Portland Trail Blazers",,,
"Fri, Dec 6, 2013",,"Los Angeles Lakers",,"Sacramento Kings",,,
"Fri, Dec 6, 2013",,"Milwaukee Bucks",,"Washington Wizards",,,
"Sat, Dec 7, 2013",,"Detroit Pistons",,"Chicago Bulls",,,
"Sat, Dec 7, 2013",,"Los Angeles Clippers",,"Cleveland Cavaliers",,,
"Sat, Dec 7, 2013",,"Golden State Warriors",,"Memphis Grizzlies",,,
"Sat, Dec 7, 2013",,"Brooklyn Nets",,"Milwaukee Bucks",,,
"Sat, Dec 7, 2013",,"Miami Heat",,"Minnesota Timberwolves",,,
"Sat, Dec 7, 2013",,"Denver Nuggets",,"Philadelphia 76ers",,,
"Sat, Dec 7, 2013",,"Dallas Mavericks",,"Portland Trail Blazers",,,
"Sat, Dec 7, 2013",,"Indiana Pacers",,"San Antonio Spurs",,,
"Sat, Dec 7, 2013",,"Sacramento Kings",,"Utah Jazz",,,
"Sun, Dec 8, 2013",,"Miami Heat",,"Detroit Pistons",,,
"Sun, Dec 8, 2013",,"Orlando Magic",,"Houston Rockets",,,
"Sun, Dec 8, 2013",,"Toronto Raptors",,"Los Angeles Lakers",,,
"Sun, Dec 8, 2013",,"Boston Celtics",,"New York Knicks",,,
"Sun, Dec 8, 2013",,"Indiana Pacers",,"Oklahoma City Thunder",,,
"Mon, Dec 9, 2013",,"Golden State Warriors",,"Charlotte Bobcats",,,
"Mon, Dec 9, 2013",,"Orlando Magic",,"Memphis Grizzlies",,,
"Mon, Dec 9, 2013",,"Los Angeles Clippers",,"Philadelphia 76ers",,,
"Mon, Dec 9, 2013",,"Dallas Mavericks",,"Sacramento Kings",,,
"Mon, Dec 9, 2013",,"Portland Trail Blazers",,"Utah Jazz",,,
"Mon, Dec 9, 2013",,"Denver Nuggets",,"Washington Wizards",,,
"Tue, Dec 10, 2013",,"Oklahoma City Thunder",,"Atlanta Hawks",,,
"Tue, Dec 10, 2013",,"Boston Celtics",,"Brooklyn Nets",,,
"Tue, Dec 10, 2013",,"Milwaukee Bucks",,"Chicago Bulls",,,
"Tue, Dec 10, 2013",,"New York Knicks",,"Cleveland Cavaliers",,,
"Tue, Dec 10, 2013",,"Minnesota Timberwolves",,"Detroit Pistons",,,
"Tue, Dec 10, 2013",,"Miami Heat",,"Indiana Pacers",,,
"Tue, Dec 10, 2013",,"Phoenix Suns",,"Los Angeles Lakers",,,
"Tue, Dec 10, 2013",,"San Antonio Spurs",,"Toronto Raptors",,,
"Wed, Dec 11, 2013",,"Los Angeles Clippers",,"Boston Celtics",,,
"Wed, Dec 11, 2013",,"Orlando Magic",,"Charlotte Bobcats",,,
"Wed, Dec 11, 2013",,"Dallas Mavericks",,"Golden State Warriors",,,
"Wed, Dec 11, 2013",,"Oklahoma City Thunder",,"Memphis Grizzlies",,,
"Wed, Dec 11, 2013",,"San Antonio Spurs",,"Milwaukee Bucks",,,
"Wed, Dec 11, 2013",,"Philadelphia 76ers",,"Minnesota Timberwolves",,,
"Wed, Dec 11, 2013",,"Detroit Pistons",,"New Orleans Pelicans",,,
"Wed, Dec 11, 2013",,"Chicago Bulls",,"New York Knicks",,,
"Wed, Dec 11, 2013",,"Utah Jazz",,"Sacramento Kings",,,
"Thu, Dec 12, 2013",,"Los Angeles Clippers",,"Brooklyn Nets",,,
"Thu, Dec 12, 2013",,"Houston Rockets",,"Portland Trail Blazers",,,
"Fri, Dec 13, 2013",,"Washington Wizards",,"Atlanta Hawks",,,
"Fri, Dec 13, 2013",,"New York Knicks",,"Boston Celtics",,,
"Fri, Dec 13, 2013",,"Utah Jazz",,"Denver Nuggets",,,
"Fri, Dec 13, 2013",,"Brooklyn Nets",,"Detroit Pistons",,,
"Fri, Dec 13, 2013",,"Houston Rockets",,"Golden State Warriors",,,
