"Mon, Nov 11, 2002","Box Score","Golden State Warriors",108,"Memphis Grizzlies",101,,
"Mon, Nov 11, 2002","Box Score","Minnesota Timberwolves",75,"San Antonio Spurs",91,,
"Tue, Nov 12, 2002","Box Score","New Orleans Hornets",87,"Detroit Pistons",93,,
"Tue, Nov 12, 2002","Box Score","Portland Trail Blazers",83,"Houston Rockets",86,,
"Tue, Nov 12, 2002","Box Score","Cleveland Cavaliers",75,"Indiana Pacers",95,,
"Tue, Nov 12, 2002","Box Score","Atlanta Hawks",95,"Los Angeles Lakers",83,,
"Tue, Nov 12, 2002","Box Score","Los Angeles Clippers",101,"Miami Heat",82,,
"Tue, Nov 12, 2002","Box Score","Utah Jazz",108,"New York Knicks",87,,
"Tue, Nov 12, 2002","Box Score","Toronto Raptors",115,"Orlando Magic",109,,
"Tue, Nov 12, 2002","Box Score","Seattle SuperSonics",101,"Washington Wizards",95,,
"Wed, Nov 13, 2002","Box Score","Philadelphia 76ers",81,"Boston Celtics",91,,
"Wed, Nov 13, 2002","Box Score","Dallas Mavericks",103,"Cleveland Cavaliers",99,,
"Wed, Nov 13, 2002","Box Score","Phoenix Suns",75,"Denver Nuggets",72,,
"Wed, Nov 13, 2002","Box Score","Sacramento Kings",104,"Golden State Warriors",93,,
"Wed, Nov 13, 2002","Box Score","Chicago Bulls",101,"Milwaukee Bucks",108,,
"Wed, Nov 13, 2002","Box Score","San Antonio Spurs",82,"New Jersey Nets",91,,
"Wed, Nov 13, 2002","Box Score","Minnesota Timberwolves",98,"New Orleans Hornets",102,,
"Thu, Nov 14, 2002","Box Score","Orlando Magic",101,"Los Angeles Clippers",80,,
"Thu, Nov 14, 2002","Box Score","San Antonio Spurs",94,"Philadelphia 76ers",99,,
"Thu, Nov 14, 2002","Box Score","Utah Jazz",102,"Washington Wizards",105,,
"Fri, Nov 15, 2002","Box Score","Dallas Mavericks",97,"Boston Celtics",86,,
"Fri, Nov 15, 2002","Box Score","Utah Jazz",75,"Detroit Pistons",86,,
"Fri, Nov 15, 2002","Box Score","Milwaukee Bucks",100,"Indiana Pacers",103,OT,
"Fri, Nov 15, 2002","Box Score","Golden State Warriors",89,"Los Angeles Lakers",96,OT,
"Fri, Nov 15, 2002","Box Score","Minnesota Timberwolves",99,"Memphis Grizzlies",95,,
"Fri, Nov 15, 2002","Box Score","New Jersey Nets",93,"Miami Heat",84,,
"Fri, Nov 15, 2002","Box Score","Chicago Bulls",87,"New Orleans Hornets",105,,
"Fri, Nov 15, 2002","Box Score","Houston Rockets",87,"Phoenix Suns",88,,
"Fri, Nov 15, 2002","Box Score","Los Angeles Clippers",88,"Portland Trail Blazers",112,,
"Fri, Nov 15, 2002","Box Score","Sacramento Kings",97,"Seattle SuperSonics",111,,
"Fri, Nov 15, 2002","Box Score","Denver Nuggets",79,"Toronto Raptors",84,,
"Sat, Nov 16, 2002","Box Score","New Orleans Hornets",82,"Atlanta Hawks",89,,
"Sat, Nov 16, 2002","Box Score","Memphis Grizzlies",93,"Chicago Bulls",111,,
"Sat, Nov 16, 2002","Box Score","San Antonio Spurs",90,"Cleveland Cavaliers",77,,
"Sat, Nov 16, 2002","Box Score","Denver Nuggets",53,"Detroit Pistons",74,,
"Sat, Nov 16, 2002","Box Score","Orlando Magic",92,"Golden State Warriors",135,,
"Sat, Nov 16, 2002","Box Score","Boston Celtics",85,"Milwaukee Bucks",104,,
"Sat, Nov 16, 2002","Box Score","Indiana Pacers",107,"Minnesota Timberwolves",101,,
"Sat, Nov 16, 2002","Box Score","Dallas Mavericks",96,"New Jersey Nets",88,,
"Sat, Nov 16, 2002","Box Score","Philadelphia 76ers",93,"New York Knicks",92,,
"Sat, Nov 16, 2002","Box Score","Miami Heat",65,"Washington Wizards",95,,
"Sun, Nov 17, 2002","Box Score","Seattle SuperSonics",84,"Los Angeles Clippers",78,,
"Sun, Nov 17, 2002","Box Score","Houston Rockets",93,"Los Angeles Lakers",89,,
"Sun, Nov 17, 2002","Box Score","Washington Wizards",84,"Philadelphia 76ers",100,,
"Sun, Nov 17, 2002","Box Score","Orlando Magic",99,"Sacramento Kings",101,,
"Sun, Nov 17, 2002","Box Score","Utah Jazz",82,"Toronto Raptors",78,,
"Mon, Nov 18, 2002","Box Score","Toronto Raptors",92,"Atlanta Hawks",117,,
"Mon, Nov 18, 2002","Box Score","Los Angeles Clippers",99,"Golden State Warriors",89,,
"Mon, Nov 18, 2002","Box Score","Denver Nuggets",79,"New Jersey Nets",99,,
"Mon, Nov 18, 2002","Box Score","Detroit Pistons",91,"New York Knicks",94,,
"Mon, Nov 18, 2002","Box Score","Cleveland Cavaliers",78,"San Antonio Spurs",104,,
"Tue, Nov 19, 2002","Box Score","Los Angeles Lakers",72,"Dallas Mavericks",98,,
"Tue, Nov 19, 2002","Box Score","Cleveland Cavaliers",80,"Houston Rockets",97,,
"Tue, Nov 19, 2002","Box Score","Miami Heat",97,"Milwaukee Bucks",93,,
"Tue, Nov 19, 2002","Box Score","Memphis Grizzlies",106,"Minnesota Timberwolves",110,OT,
"Tue, Nov 19, 2002","Box Score","Philadelphia 76ers",98,"New Orleans Hornets",99,,
"Tue, Nov 19, 2002","Box Score","Chicago Bulls",98,"Sacramento Kings",111,,
"Tue, Nov 19, 2002","Box Score","Orlando Magic",101,"Seattle SuperSonics",84,,
"Tue, Nov 19, 2002","Box Score","Phoenix Suns",76,"Utah Jazz",99,,
"Wed, Nov 20, 2002","Box Score","Minnesota Timberwolves",103,"Atlanta Hawks",93,,
"Wed, Nov 20, 2002","Box Score","New Jersey Nets",79,"Boston Celtics",96,,
"Wed, Nov 20, 2002","Box Score","Utah Jazz",96,"Denver Nuggets",79,,
"Wed, Nov 20, 2002","Box Score","Miami Heat",68,"Detroit Pistons",79,,
"Wed, Nov 20, 2002","Box Score","Chicago Bulls",94,"Golden State Warriors",100,,
"Wed, Nov 20, 2002","Box Score","Sacramento Kings",93,"Los Angeles Clippers",89,,
"Wed, Nov 20, 2002","Box Score","Philadelphia 76ers",95,"Memphis Grizzlies",88,,
"Wed, Nov 20, 2002","Box Score","Orlando Magic",84,"Portland Trail Blazers",98,,
"Wed, Nov 20, 2002","Box Score","Los Angeles Lakers",88,"San Antonio Spurs",95,,
"Wed, Nov 20, 2002","Box Score","Indiana Pacers",97,"Toronto Raptors",95,,
"Thu, Nov 21, 2002","Box Score","Houston Rockets",90,"Dallas Mavericks",103,,
"Thu, Nov 21, 2002","Box Score","Portland Trail Blazers",89,"Seattle SuperSonics",85,,
"Fri, Nov 22, 2002","Box Score","Atlanta Hawks",98,"Boston Celtics",105,2OT,
"Fri, Nov 22, 2002","Box Score","Los Angeles Clippers",70,"Denver Nuggets",72,,
"Fri, Nov 22, 2002","Box Score","Milwaukee Bucks",95,"Golden State Warriors",91,,
"Fri, Nov 22, 2002","Box Score","Washington Wizards",86,"Houston Rockets",93,,
"Fri, Nov 22, 2002","Box Score","Orlando Magic",70,"Indiana Pacers",106,,
"Fri, Nov 22, 2002","Box Score","Chicago Bulls",73,"Los Angeles Lakers",86,,
"Fri, Nov 22, 2002","Box Score","Detroit Pistons",75,"Miami Heat",72,,
"Fri, Nov 22, 2002","Box Score","Cleveland Cavaliers",79,"New Jersey Nets",120,,
"Fri, Nov 22, 2002","Box Score","New York Knicks",97,"New Orleans Hornets",105,OT,
"Fri, Nov 22, 2002","Box Score","Toronto Raptors",80,"Philadelphia 76ers",90,,
"Fri, Nov 22, 2002","Box Score","Phoenix Suns",101,"Sacramento Kings",118,,
"Fri, Nov 22, 2002","Box Score","Memphis Grizzlies",86,"San Antonio Spurs",95,,
"Sat, Nov 23, 2002","Box Score","Boston Celtics",109,"Atlanta Hawks",99,,
"Sat, Nov 23, 2002","Box Score","New Orleans Hornets",97,"Cleveland Cavaliers",84,,
"Sat, Nov 23, 2002","Box Score","Seattle SuperSonics",105,"Dallas Mavericks",115,,
"Sat, Nov 23, 2002","Box Score","Detroit Pistons",106,"Indiana Pacers",91,,
"Sat, Nov 23, 2002","Box Score","Washington Wizards",74,"Memphis Grizzlies",85,,
"Sat, Nov 23, 2002","Box Score","New Jersey Nets",96,"Minnesota Timberwolves",82,,
"Sat, Nov 23, 2002","Box Score","Denver Nuggets",80,"Phoenix Suns",79,,
"Sat, Nov 23, 2002","Box Score","Sacramento Kings",95,"Portland Trail Blazers",94,,
"Sat, Nov 23, 2002","Box Score","Chicago Bulls",90,"Utah Jazz",110,,
"Sun, Nov 24, 2002","Box Score","Houston Rockets",89,"Los Angeles Clippers",90,,
"Sun, Nov 24, 2002","Box Score","Milwaukee Bucks",99,"Los Angeles Lakers",111,,
"Sun, Nov 24, 2002","Box Score","Minnesota Timberwolves",106,"New York Knicks",88,,
"Sun, Nov 24, 2002","Box Score","Miami Heat",75,"Orlando Magic",77,,
"Sun, Nov 24, 2002","Box Score","Seattle SuperSonics",91,"San Antonio Spurs",90,,
"Sun, Nov 24, 2002","Box Score","Philadelphia 76ers",94,"Toronto Raptors",84,,
"Mon, Nov 25, 2002","Box Score","New Orleans Hornets",87,"Philadelphia 76ers",108,,
"Mon, Nov 25, 2002","Box Score","Milwaukee Bucks",81,"Phoenix Suns",86,,
"Tue, Nov 26, 2002","Box Score","Seattle SuperSonics",116,"Atlanta Hawks",119,OT,
"Tue, Nov 26, 2002","Box Score","Sacramento Kings",91,"Cleveland Cavaliers",85,,
"Tue, Nov 26, 2002","Box Score","San Antonio Spurs",81,"Denver Nuggets",85,,
"Tue, Nov 26, 2002","Box Score","Utah Jazz",99,"Los Angeles Clippers",94,,
"Tue, Nov 26, 2002","Box Score","Los Angeles Lakers",85,"Miami Heat",97,,
"Tue, Nov 26, 2002","Box Score","Houston Rockets",71,"Portland Trail Blazers",77,,
"Tue, Nov 26, 2002","Box Score","Indiana Pacers",88,"Washington Wizards",84,,
"Wed, Nov 27, 2002","Box Score","Chicago Bulls",82,"Boston Celtics",92,,
"Wed, Nov 27, 2002","Box Score","Dallas Mavericks",102,"Detroit Pistons",82,,
"Wed, Nov 27, 2002","Box Score","Houston Rockets",91,"Golden State Warriors",84,,
"Wed, Nov 27, 2002","Box Score","Seattle SuperSonics",99,"Memphis Grizzlies",117,,
"Wed, Nov 27, 2002","Box Score","Cleveland Cavaliers",80,"Milwaukee Bucks",112,,
"Wed, Nov 27, 2002","Box Score","Sacramento Kings",74,"Minnesota Timberwolves",90,,
"Wed, Nov 27, 2002","Box Score","Atlanta Hawks",94,"New Orleans Hornets",106,,
"Wed, Nov 27, 2002","Box Score","Los Angeles Lakers",102,"Orlando Magic",112,,
"Wed, Nov 27, 2002","Box Score","Miami Heat",74,"Philadelphia 76ers",83,,
"Wed, Nov 27, 2002","Box Score","New Jersey Nets",75,"Phoenix Suns",82,,
"Wed, Nov 27, 2002","Box Score","Denver Nuggets",68,"San Antonio Spurs",99,,
"Wed, Nov 27, 2002","Box Score","New York Knicks",87,"Toronto Raptors",81,,
"Thu, Nov 28, 2002","Box Score","Dallas Mavericks",98,"Indiana Pacers",110,,
"Thu, Nov 28, 2002","Box Score","New Jersey Nets",118,"Los Angeles Clippers",126,OT,
"Fri, Nov 29, 2002","Box Score","Miami Heat",94,"Atlanta Hawks",100,OT,
"Fri, Nov 29, 2002","Box Score","Toronto Raptors",98,"Boston Celtics",95,,
"Fri, Nov 29, 2002","Box Score","Philadelphia 76ers",106,"Cleveland Cavaliers",99,,
"Fri, Nov 29, 2002","Box Score","Golden State Warriors",92,"Denver Nuggets",82,,
"Fri, Nov 29, 2002","Box Score","Milwaukee Bucks",91,"Detroit Pistons",96,,
"Fri, Nov 29, 2002","Box Score","Washington Wizards",84,"Indiana Pacers",100,,
"Fri, Nov 29, 2002","Box Score","Los Angeles Lakers",112,"Memphis Grizzlies",106,OT,
"Fri, Nov 29, 2002","Box Score","San Antonio Spurs",87,"Phoenix Suns",94,,
"Fri, Nov 29, 2002","Box Score","Los Angeles Clippers",94,"Sacramento Kings",107,,
"Fri, Nov 29, 2002","Box Score","Houston Rockets",83,"Seattle SuperSonics",72,,
"Fri, Nov 29, 2002","Box Score","Minnesota Timberwolves",77,"Utah Jazz",95,,
"Sat, Nov 30, 2002","Box Score","Chicago Bulls",90,"Dallas Mavericks",103,,
"Sat, Nov 30, 2002","Box Score","Phoenix Suns",90,"Golden State Warriors",100,,
"Sat, Nov 30, 2002","Box Score","Cleveland Cavaliers",79,"Miami Heat",85,,
"Sat, Nov 30, 2002","Box Score","Detroit Pistons",86,"Milwaukee Bucks",109,,
"Sat, Nov 30, 2002","Box Score","New Orleans Hornets",86,"New York Knicks",92,OT,
"Sat, Nov 30, 2002","Box Score","Atlanta Hawks",92,"Orlando Magic",117,,
"Sat, Nov 30, 2002","Box Score","New Jersey Nets",93,"Portland Trail Blazers",86,,
"Sat, Nov 30, 2002","Box Score","Utah Jazz",85,"San Antonio Spurs",107,,
"Sat, Nov 30, 2002","Box Score","Philadelphia 76ers",95,"Washington Wizards",94,,
"Sun, Dec 1, 2002","Box Score","New Orleans Hornets",86,"Boston Celtics",95,,
"Sun, Dec 1, 2002","Box Score","Indiana Pacers",92,"Los Angeles Clippers",87,,
"Sun, Dec 1, 2002","Box Score","Minnesota Timberwolves",110,"Los Angeles Lakers",107,,
"Sun, Dec 1, 2002","Box Score","Toronto Raptors",92,"Memphis Grizzlies",87,,
"Sun, Dec 1, 2002","Box Score","Houston Rockets",84,"Sacramento Kings",103,,
"Sun, Dec 1, 2002","Box Score","New Jersey Nets",95,"Seattle SuperSonics",96,,
"Mon, Dec 2, 2002","Box Score","Toronto Raptors",102,"Dallas Mavericks",113,,
"Mon, Dec 2, 2002","Box Score","Cleveland Cavaliers",93,"New York Knicks",125,,
"Mon, Dec 2, 2002","Box Score","Boston Celtics",102,"Orlando Magic",97,,
"Mon, Dec 2, 2002","Box Score","Miami Heat",100,"Phoenix Suns",90,OT,
"Mon, Dec 2, 2002","Box Score","Indiana Pacers",91,"Utah Jazz",102,,
"Tue, Dec 3, 2002","Box Score","New Orleans Hornets",115,"Chicago Bulls",90,,
"Tue, Dec 3, 2002","Box Score","Denver Nuggets",89,"Golden State Warriors",110,,
"Tue, Dec 3, 2002","Box Score","San Antonio Spurs",75,"Houston Rockets",89,,
"Tue, Dec 3, 2002","Box Score","Memphis Grizzlies",91,"Los Angeles Lakers",101,,
"Tue, Dec 3, 2002","Box Score","Atlanta Hawks",72,"New Jersey Nets",87,,
"Tue, Dec 3, 2002","Box Score","Minnesota Timberwolves",86,"Sacramento Kings",98,,
"Tue, Dec 3, 2002","Box Score","Milwaukee Bucks",78,"Washington Wizards",103,,
"Wed, Dec 4, 2002","Box Score","Chicago Bulls",101,"Cleveland Cavaliers",111,,
"Wed, Dec 4, 2002","Box Score","Sacramento Kings",92,"Denver Nuggets",90,,
"Wed, Dec 4, 2002","Box Score","Washington Wizards",88,"Detroit Pistons",83,,
"Wed, Dec 4, 2002","Box Score","Miami Heat",80,"Los Angeles Clippers",89,,
"Wed, Dec 4, 2002","Box Score","Toronto Raptors",74,"New Orleans Hornets",89,,
"Wed, Dec 4, 2002","Box Score","Orlando Magic",87,"New York Knicks",85,,
"Wed, Dec 4, 2002","Box Score","Boston Celtics",93,"Philadelphia 76ers",99,,
"Wed, Dec 4, 2002","Box Score","Memphis Grizzlies",85,"Phoenix Suns",98,,
"Wed, Dec 4, 2002","Box Score","Dallas Mavericks",103,"Portland Trail Blazers",88,,
"Wed, Dec 4, 2002","Box Score","Indiana Pacers",114,"Seattle SuperSonics",111,OT,
"Wed, Dec 4, 2002","Box Score","Los Angeles Lakers",85,"Utah Jazz",93,,
"Thu, Dec 5, 2002","Box Score","Milwaukee Bucks",80,"Atlanta Hawks",98,,
"Thu, Dec 5, 2002","Box Score","Minnesota Timberwolves",114,"Golden State Warriors",98,,
"Fri, Dec 6, 2002","Box Score","New York Knicks",80,"Boston Celtics",91,,
"Fri, Dec 6, 2002","Box Score","Dallas Mavericks",103,"Los Angeles Lakers",105,,
"Fri, Dec 6, 2002","Box Score","Houston Rockets",96,"New Orleans Hornets",98,OT,
"Fri, Dec 6, 2002","Box Score","Washington Wizards",78,"Orlando Magic",88,,
"Fri, Dec 6, 2002","Box Score","Indiana Pacers",96,"Phoenix Suns",102,,
"Fri, Dec 6, 2002","Box Score","Miami Heat",69,"Portland Trail Blazers",88,,
"Fri, Dec 6, 2002","Box Score","Denver Nuggets",77,"Sacramento Kings",98,,
"Fri, Dec 6, 2002","Box Score","Philadelphia 76ers",93,"San Antonio Spurs",98,,
"Fri, Dec 6, 2002","Box Score","Chicago Bulls",89,"Toronto Raptors",103,,
"Fri, Dec 6, 2002","Box Score","Memphis Grizzlies",71,"Utah Jazz",104,,
"Sat, Dec 7, 2002","Box Score","Detroit Pistons",92,"Atlanta Hawks",94,,
"Sat, Dec 7, 2002","Box Score","Cleveland Cavaliers",104,"Chicago Bulls",112,,
"Sat, Dec 7, 2002","Box Score","Indiana Pacers",81,"Denver Nuggets",92,,
"Sat, Dec 7, 2002","Box Score","Dallas Mavericks",121,"Golden State Warriors",116,,
"Sat, Dec 7, 2002","Box Score","Philadelphia 76ers",72,"Houston Rockets",97,,
"Sat, Dec 7, 2002","Box Score","Minnesota Timberwolves",88,"Los Angeles Clippers",104,,
"Sat, Dec 7, 2002","Box Score","New Orleans Hornets",94,"Milwaukee Bucks",88,,
"Sat, Dec 7, 2002","Box Score","Orlando Magic",88,"New Jersey Nets",121,,
"Sat, Dec 7, 2002","Box Score","Miami Heat",71,"Seattle SuperSonics",100,,
"Sat, Dec 7, 2002","Box Score","New York Knicks",97,"Washington Wizards",100,,
"Sun, Dec 8, 2002","Box Score","Utah Jazz",101,"Los Angeles Lakers",110,,
"Sun, Dec 8, 2002","Box Score","Phoenix Suns",94,"Memphis Grizzlies",102,,
"Sun, Dec 8, 2002","Box Score","Sacramento Kings",104,"San Antonio Spurs",80,,
"Sun, Dec 8, 2002","Box Score","Portland Trail Blazers",104,"Toronto Raptors",91,,
"Mon, Dec 9, 2002","Box Score","Orlando Magic",109,"Boston Celtics",114,OT,
"Mon, Dec 9, 2002","Box Score","Milwaukee Bucks",140,"Cleveland Cavaliers",133,2OT,
"Mon, Dec 9, 2002","Box Score","Minnesota Timberwolves",92,"Denver Nuggets",84,,
"Mon, Dec 9, 2002","Box Score","Phoenix Suns",93,"New Jersey Nets",106,,
"Mon, Dec 9, 2002","Box Score","Los Angeles Clippers",94,"New Orleans Hornets",90,,
"Tue, Dec 10, 2002","Box Score","Orlando Magic",87,"Chicago Bulls",107,,
"Tue, Dec 10, 2002","Box Score","Los Angeles Clippers",95,"Dallas Mavericks",122,,
"Tue, Dec 10, 2002","Box Score","Los Angeles Lakers",102,"Golden State Warriors",106,,
"Tue, Dec 10, 2002","Box Score","Sacramento Kings",96,"Houston Rockets",103,,
"Tue, Dec 10, 2002","Box Score","Memphis Grizzlies",107,"Miami Heat",96,,
